Index,Summary
volume96article25_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (R)-N,Nʹ-dimethyl-1,1'-binaphthyl-2,2'-diamine, n-BuLi, dichloro(diisopropylamino)phosphine, selenium powder | 1.56 g (5.0 mmol), 4.29 mL (2.33 M, 10.0 mmol), 0.91 mL (5.0 mmol), 1.18 g (15.0 mmol) | (R)-4-(Diisopropylamino)-3,5-dimethyl-4,5-dihydro-3H-dinaphtho[2,1-d:1',2'-f][1,3,2]diazaphosphepine-4-selenide | 1.69 g (65%) | THF, hexanes, EtOAc, pentane, dichloromethane | -74°C, 8°C, room temperature, reflux | 30 min, 20 min, 45 min, 1 h | 80% |"
volume96article25_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| phenylthiophthalimide, (R)-cat, trans-4-octene, methanol, MsOH | 2.553 g (10.0 mmol), 260 mg (0.5 mmol), 1.122 g (1.57 mL, 10.0 mmol), 641 mg (810 µL, 20.0 mmol), 650 µL (10.0 mmol) | [(1S,2R)-2-Methoxy-1-propylpentyl]thiobenzene | 1.66 g | dichloromethane | -20°C | 48 hours | 66% |"
volume96article26_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| aluminum chloride, phosphorus trichloride, 2,4,4-trimethyl-2-pentene | 28.0 g (210 mmol), 18.3 mL (210 mmol), 32.7 mL (210 mmol) | 1-Chloro-2,2,3,4,4-pentamethylphosphetane 1-oxide | 29.3 g | dichloromethane | 0-2°C | 2 hours | 72% |"
volume96article26_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| phosphetane oxide 1, methylmagnesium bromide | 15.0 g (77 mmol), 28 mL (84 mmol) | anti-1,2,2,3,4,4-Hexamethylphosphetane 1-oxide | 11.7 g | tetrahydrofuran | 0-2°C, 35°C, 23°C | 2 hours | 87% |"
volume96article27_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| nickel (II) chloride ethylene glycol dimethyl ether complex, 12-aminododecanolactam, phenylsilane | 1.00 g (4.56 mmol), 9.00 g (45.6 mmol), 9.87 g (91.2 mmol) | Azacyclotridecane | 7.06 g | toluene | 115°C | 24 hours | 84% |"
volume96article28_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 9H-carbazole, sodium bis(trimethylsilyl)amide, tetrafluoroisophthalonitrile | 3.68 g (22.0 mmol), 2.4 cm, 1.00 g (5.00 mmol) | 2,4,5,6-Tetra(9H-carbazol-9-yl)isophthalonitrile | 3.48 g | anhydrous tetrahydrofuran | 0°C, 26°C, 65°C | 30 min, 24 hours | 89% |"
volume96article29_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| FBSM, electrophile | N/A | Various monofluoromethyl compounds | N/A | N/A | N/A | N/A | N/A |"
volume96article30_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Kojic acid, thionyl chloride | 50.0 g (0.352 mol), 205 mL (2.81 mol) | 2-(Chloromethyl)-5-hydroxy-4H-pyran-4-one | 38.1 g | chloroform | Room temperature, reflux | 1 hour, 3 hours | 67% |"
volume96article30_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Compound 2, zinc powder, hydrochloric acid | 38.1 g (0.237 mol), 31.1 g (0.476 mol), 60 mL (0.71 mol) | 5-Hydroxy-2-methyl-4H-pyran-4-one | 9.7 g | de-ionized water | 23°C | 1 hour | 32% |"
volume96article30_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Compound 3, methyl trifluoromethanesulfonate | 5.00 g (0.0397 mol), 6.50 mL (0.06 mol) | 5-hydroxy-4-methoxy-2-methylpyrylium trifluoromethanesulfonate | 9.72 g | dichloromethane | reflux | 1 hour | 84% |"
volume96article31_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| dimethylbenzamide, carbonylchlorobis(triphenylphosphine)iridium(I), 1,1,3,3-tetramethyldisiloxane, ethylmagnesium bromide | 14.9 g (100 mmol), 39.0 mg (0.05 mmol), 35.3 mL (200 mmol), 36.7 mL (110 mmol) | N,N-Dimethyl-1-phenylpropan-1-ammonium hydrochloride salt | 12.1 g | methylene chloride | -78°C to 23°C | 45 min + 4 hours | 61% |"
volume96article32_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| L-phenylalanine methyl ester hydrochloride, methyl malonyl chloride | 21.6 g (0.1 mol), 15.1 g (11.8 mL, 0.11 mol) | (S)-2-[2-(Methoxycarbonyl)acetylamino]-3-phenylpropanoic acid methyl ester | 27.8 g | methylene chloride | N/A | 20 min | 99% |"
volume96article32_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (S)-2-[2-(methoxycarbonyl)acetylamino]-3-phenylpropanoic acid methyl ester, sodium methoxide | 27.4 g (98.1 mmol), 24 mL (5.8 g, 108 mmol) | (5S)-5-Benzyl-3-methoxycarbonyl-2,4-dioxopyrrolidine | 23.3 g | methanol | 65°C | 10 min | 89% |"
volume96article32_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (5S)-5-benzyl-3-methoxycarbonyl-2,4-dioxopyrrolidine | 22.6 g (91.4 mmol) | (5S)-5-Benzylpyrrolidine-2,4-dione | 6.9 g (41%) | acetonitrile, deionized water, ethyl acetate | reflux, 85°C, room temperature, -4°C | 12 hours, 4 hours | 41% > 99% ee |"
volume96article33_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| geranyl acetate, selenium dioxide, tert-butyl hydroperoxide solution | 13.1 mL (12.0 g, 61.1 mmol), 2.71 g (24.5 mmol), 34 mL (190 mmol) | 8-Hydroxygeranyl acetate | 4.84 g | dichloromethane | 23°C | 1.5 hours | 37% |"
volume96article33_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 8-hydroxygeranyl acetate, methanol, potassium carbonate | 8.10 g (38.2 mmol), 240 mL, 6.33 g (45.8 mmol) | 8-Hydroxygeraniol | 5.33 g | diethyl ether | 23°C | 2.5 hours | 82% |"
volume97article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Aryl amines, B2pin2, dibenzoyl peroxide | N/A | Arylboronates | Moderate to good yields | N/A | Room temperature | 1-2 hours | N/A |"
volume97article2_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| celecoxib, potassium carbonate powder, 2-mesityl-2,5,6,7-tetrahydropyrrolo[2,1-c][1,2,4]triazol-4-ium chloride, benzaldehyde, anhydrous ethanol, DMF, benzyl bromide | 7.00 g (18.4 mmol), 5.07 g (36.7 mmol), 97 mg (0.37 mmol), 2.25 mL (2.33 g, 22.0 mmol), 70 mL, 70 mL, 3.27 mL (4.70 g, 27.5 mmol) | 1-(4-(Benzylsulfonyl)phenyl)-5-(p-tolyl)-3-(trifluoromethyl)-1H-pyrazole | 7.23 g | ethanol, DMF | 70°C, ambient temperature | 16 hours, 3 hours | 86% |"
volume97article3_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| pyronin Y, sodium phosphate tribasic dodecahydrate, N-Methyl-2-pyrrolidone, water, iodine, sodium phosphate, methylene chloride, methanol, 37% formaldehyde solution, sodium cyanoborohydride, water, potassium carbonate, silica gel | 7.40 g (24.4 mmol), 18.6 g (48.8 mmol), 150 mL, 5.00 mL, 6.20 g (24.4 mmol), 9.30 g (24.4 mmol), 400 mL, 200 mL, 0.91 mL (12 mmol), 0.767 g (12.2 mmol), 200 mL, 15 g, 75 g, 3.65 g | 3,6-Bis(dimethylamino)-9H-xanthen-9-one | 3.65 g | N-Methyl-2-pyrrolidone, water bath, 110°C, overnight, 53% |"
volume97article4_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Polyethylene glycol 4000, sulfuric acid, cellulose powder | 200 g, 2.50 g, 50 g | (-)-Levoglucosenone | 13.9 g | methanol | 170-190°C | 30 min | 18% |"
volume97article5_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| tert-butyl-N-hydroxycarbamate, dichloromethane, triethylamine, diphenylphosphinic chloride, 5% aqueous citric acid solution, hexane | 30.9 g (232 mmol), 200 mL, 37 mL (264 mmol), 40.4 mL (50.0 g, 211 mmol), 100 mL, 125 mL | tert-Butyl (diphenylphosphoryl)oxycarbamate | 67.0 g (201 mmol) | dichloromethane, hexane | -5 to -15°C | 12 hours | 95% |"
volume97article5_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| tert-butyl-(diphenylphosphoryl) oxycarbamate, methanesulfonic acid, diisopropylethylamine | 10.0 g (30.0 mmol), 5.85 mL (8.65 g, 90.0 mmol), 10.5 mL (60.0 mmol) | O-(Diphenylphosphinyl)hydroxylamine | 5.32 g (22.8 mmol) | dichloromethane | -5°C, 0-5°C, 15°C | 2 hours, 1 hour | 76% |"
volume97article7_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Various carbonyl and carboxyl derivatives | N/A | Various allylation products | N/A | N/A | N/A | N/A | N/A |"
volume97article8_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sodium ascorbate, deionized water, TEMPO | 25.4 g (125 mmol), 180 mL, 10.0 g (62.7 mmol) | 2,2,6,6-Tetramethylpiperidin-1-ol | N/A | CH2Cl2 | Ambient temperature | ca. 15 min | N/A |"
volume97article8_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 4-nitrophenyl chloroformate, triethylamine | 14.6 g (69.5 mmol), 18.0 mL (127 mmol) | 4-Nitrophenyl (2,2,6,6-tetramethylpiperidin-1-yl) carbonate | 15.1 g | CH2Cl2 | -11 ± 2 °C | 90 min | 74% |"
volume97article8_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2, l-phenylalanine ethyl ester hydrochloride, 1-hydroxybenzotriazole hydrate, DMF, triethylamine | 12.6 g (38.7 mmol), 7.50 g (32.3 mmol), 2.48 g (16.0 mmol), 65 mL, 11.5 mL (8.26 g, 80.8 mmol) | Ethyl (((2,2,6,6-tetramethylpiperidin-1-yl)oxy)carbonyl)-L-phenylalaninate | 9.58 g | N,N-Dimethylformamide, toluene | Ambient temperature | 24 hours | 77% |"
volume97article9_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| CO surrogates (aryl formates, N-formylsaccharin) | N/A | Aryl esters, acyl fluorides, carbonyl compounds | N/A | N/A | Room temperature | N/A | N/A |"
volume97article10_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 5-Hydroxynicotinic acid, ethanol, sulfuric acid | 5.01 g (36.0 mmol), 20 mL (343 mmol), 2.0 mL (37.5 mmol) | Ethyl 5-hydroxynicotinate | 4.42 g | absolute ethanol | reflux | 18 hours | 73% |"
volume97article10_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 5-Hydroxynicotinic Acid, methyl trifluoromethanesulfonate | 2 (4.44 g, 26.6 mmol), 3.00 mL (26.5 mmol) | 3-(Ethoxycarbonyl)-5-hydroxy-1-methylpyridin-1-ium trifluoromethane-sulfonate | 8.21 g | dichloromethane | 23°C | 4 hours | 95% |"
volume97article10_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 3, 2,3-dimethyl-1,3-butadiene, triethylamine | 6.66 g (20.1 mmol), 11.4 mL (100 mmol), 8.4 mL (60 mmol) | Ethyl 3,4,7-trimethyl-10-oxo-7-azabicyclo[4.3.1]deca-3,8-diene-9-carboxylate | 3.94 g | acetonitrile | 85-90°C | 7 hours | 75% |"
volume97article11_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| vinyl MIDA boronate, acetonitrile, 3-chloroperbenzoic acid | 15.0 g (82.0 mmol), 820 mL, 40.4 g (180.4 mmol) | Oxiran-2-yl MIDA boronate | 16.0 g | acetonitrile | 35°C | 26 hours | 98% |"
volume97article11_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| oxiran-2-yl MIDA boronate, LiBr, glacial acetic acid | 15.6 g (78.4 mmol), 34.0 g (392.0 mmol), 67.3 mL (1180 mmol) | (2-Bromo-1-hydroxyethyl)MIDA boronate | 20.5 g (94% crude yield) | acetonitrile | room temperature | 2.5 hours | N/A |"
volume97article11_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| crude (2-Bromo-1-hydroxyethyl)MIDA boronate, acetonitrile, ethyl acetate, Dess-Martin periodinane | 20.1 g (71.6 mmol), 360 mL, 360 mL, 36.5 g (86.0 mmol) | (2-Bromoacetyl)MIDA boronate | 8.9 g | room temperature, 0°C | 1 hour | 45% |"
volume97article12_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (1R,2S)-(+)-cis-1-amino-2-indanol, diethyl malonimidate dihydrochloride | 22.2 g (149 mmol), 16.4 g (71 mmol) | Bis((3aR,8aS)-3a,8a-dihydro-8H-indeno[1,2-d]oxazol-2-yl)methane | 16.4 g | dichloromethane | 45°C | 18 hours | 70% |"
volume97article12_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 3, sodium hydride, 1,2-dibromoethane | 14.9 g (45 mmol), 5.4 g (135 mmol), 5.8 mL (67.5 mmol) | (3aR,3a'R,8aS,8a'S)-2,2'-(Cyclopropane-1,1-diyl)bis(3a,8a-dihydro-8H-indeno[1,2-d]-oxazole) | 11.6 g | THF | 0°C, 23°C, 50°C | 2 hours | 72% |"
volume97article13_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| benzohydrazide, benzoylformic acid | 6.35 g (46.6 mmol), 7.00 g (46.6 mmol) | (Z)-2-(2-benzoylhydrazineylidene)-2-phenylacetic acid | 11.17 g | deionized water | 60°C, 0°C | 2.5 hours, 2 hours | 89% |"
volume97article13_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (Z)-2-(2-benzoylhydrazineylidene)-2-phenylacetic acid, 1-ethyl-3-(3-dimethylaminopropyl)carbo-diimide hydrochloride | 11.0 g (41.0 mmol), 8.64 g (45.1 mmol) | 2,5-Diphenyl-6H-1,3,4-oxadiazin-6-one | 9.7 g | THF | 23°C | 16 hours | 94% |"
volume97article14_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| N-Boc hydroxylamine, dichloromethane, triethylamine, pivaloyl chloride | 30.0 g (0.225 mol), 0.4 L, 31.3 mL (22.8 g, 0.225 mol), 28.0 mL (27.5 g, 0.228 mol) | tert-Butyl pivaloyloxy carbamate | 46.8 g (96%) | CH2Cl2 | Ice bath, room temperature | 2 hours | 96% |"
volume97article14_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| tert-butyl pivaloyloxy carbamate, triflic acid | 45 g (0.21 mmol), 18 mL (31 g, 0.20 mmol) | O-Pivaloyl hydroxylamine triflic acid | 45.6 g | Et2O | Ice bath, room temperature | 3 hours | 83% |"
volume97article15_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (Iodomethyl)triphenylphosphonium iodide, NaHMDS, p-methoxybenzaldehyde | 47 g (88 mmol), 45 mL (88 mmol), 10 g (73 mmol) | (Z)-1-(2-Iodovinyl)-4-methoxybenzene | 13.61 g | Tetrahydrofuran, THF | -75°C | 1.5 hours | 72% |"
volume97article15_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (Z)-1-(2-iodovinyl)-4-methoxybenzene, 2-Isopropoxy-4,4,5,5-tetramethyl-1,3,2-dioxaborolane, n-butyllithium | 4.0 g (15 mmol), 8.0 mL (39 mmol), 23 mL (35 mmol) | (Z)-2-(4-Methoxystyryl)-4,4,5,5-tetramethyl-1,3,2-dioxaborolane | 3.28 g | diethyl ether | -75°C | 1.6 hours | 82% |"
volume97article16_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| o-silylaryl triflates, fluoride ion, diazo compounds | N/A | 1H-indazoles | 56-97% | THF, CH3CN | Room temperature, -78°C | N/A | N/A |
| o-silylaryl triflates, diazo compounds | N/A | 3-trifluoromethyl-1H-indazoles | 81% | THF | Room temperature | N/A | N/A |"
volume97article17_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 3,4-dichlorophenylboronic acid, neopentyl glycol | 8.00 g (41.9 mmol), 4.80 g (46.1 mmol) | Neopentyl 3,4-dichlorophenylboronic ester | 10.30 g | toluene | reflux | 1.5 hours | 104% |"
volume97article17_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| neopentyl 3,4-dichlorophenyl-boronic ester 2, Pd-P(t-Bu3)-G3, TMSOK, 2-bromo-4-fluoroaniline, p-toluenesulfonic acid monohydrate | 6.21 g (24.0 mmol), 229 mg (0.40 mmol), 3.59 g (28.0 mmol), 2.28 mL (20.0 mmol), 3.80 g (20.0 mmol) | 3',4'-Dichloro-5-fluoro-[1,1'-biphenyl]-2-amine | 7.03 g | THF, toluene, acetonitrile | 22°C, reflux | 1.5 hours, 30 minutes, 3 hours | 82% |"
volume97article18_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-diphenylphosphinobenzaldehyde, (R)-(+)-2-methylpropane-2-sulfinamide, titanium(IV) iso-propoxide | 52.5 mmol (15.24 g), 57.8 mmol (7.0 g), 157.7 mmol (46.6 mL) | (R,E)-N-(2-(Diphenylphosphanyl)benzylidene)-2-methylpropane-2-sulfin-amide(Rs)-3 | 16.09 g | THF | 50°C | 20 hours | 78% |"
volume97article18_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (Rs)-3, phenylmagnesium bromide | 20 mmol (7.87 g), 40.0 mmol (1.0 M in THF, 40.0 mL) | (S,Rs)-M1 | 7.58 g (16.1 mmol) | THF | -48°C, 25°C | 2 hours, 12 hours | 80% |"
volume97article19_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (4S,5S)-4,5-diphenylimidazolidin-2-one, sodium hydride, 1-(Bromomethyl)-3,5-di-tert-butylbenzene | 4.584 g (19.24 mmol), 1.385 g (57.71 mmol), 10.90 g (38.47 mmol) | (4S,5S)-1,3-Bis(3,5-di-tert-butylbenzyl)-4,5-diphenylimidazolidin-2-one | 7.19 g | tetrahydrofuran | room temperature | 48 hours | 58% |"
volume97article19_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (1), Lawesson's Reagent, o-xylene | 6.01 g (9.35 mmol), 7.56 g (18.7 mmol), 50 mL | (4S,5S)-1,3-Bis(3,5-di-tert-butylbenzyl)-4,5-diphenylimidazolidine-2-thione | 5.71 g | o-xylene | reflux | 24 hours | 93% |"
volume97article19_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (4S,5S)-1,3-bis(3,5-di-tert-butylbenzyl)-4,5-diphenylimidazolidin-2-thione, oxalyl chloride | 5.18 g (7.86 mmol), 5.3 mL (62.8 mmol) | (4S,5S)-2-Chloro-1,3-bis(3,5-di-tert-butylbenzyl)-4,5-diphenyl-4,5-dihydro-1H-imidazol-3-ium | N/A | toluene | 90°C | 24 hours, 1 hour reflux | N/A |"
volume97article19_4,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (3), acetonitrile, piperazine, triethylamine | N/A, 20 mL, 0.198 g (2.35 mmol), 3.28 mL (23.58 mmol) | 1,4-Bis((4S,5S)-1,3-bis(3,5-di-tert-butylbenzyl)-4,5-diphenylimidazolidin-2-ylidene)piperazine-1,4-diium chloride | 2.52 g | DCM | reflux | 12 hours | 76% |"
volume97article20_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| piperonal, pyridine, HMDS, oxoammonium salt | 10.51 g (70 mmol), 6.2 mL, 36.7 mL, 52.5 g (175 mmol) | Piperonylonitrile | 9.91 g (96%) | dichloromethane | 26°C | 120 min | 96% |"
volume97article21_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 3-Iodo-1H-indazole, Dimethylacetamide, Potassium ferrocyanide, Water, Allylpalladium(II) chloride dimer, Xantphos | 20 g (82 mmol), 160 mL, 17.3 g (41 mmol), 120 mL, 150 mg (0.41 mmol), 0.474 g (0.82 mmol) | 1H-Indazole-3-carbonitrile | 11.32 g | DMAc | 95°C | 14 hours | 96% |"
volume97article22_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| gallium (III) chloride, (S)-(-)-1,1'-bi(2-naphthol), sodium tert-butoxide | 5.0 g (28.4 mmol), 16.26 g (56.8 mmol), 10.92 g (113.6 mmol) | GaNa-(S)-BINOL((S)-2) Solution | 0.05 M | THF, Et2O | Room temperature | 2 hours | N/A |"
volume97article22_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sodium tert-butoxide, (S)-2, Dimethyl Malonate, 2-cyclopenten-1-one | 0.97 g (10.1 mmol), 288 mL (14.4 mmol), 16.5 mL (144 mmol), 12.0 mL (144 mmol) | 2-[(1S)-3-Oxocyclopentyl]-propanedioic acid, dimethyl ester ((S)-5) | 27.7 g | THF | 24°C | 46 hours | 90% |"
volume97article23_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |"
volume97article24_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| bis(pinacolato)diboron, 1-bromo-4-chlorobenzene, sodium tert-butoxide, nickel dichloride (dimethoxyethane adduct), cyclopentene | 12.7 g (50.0 mmol), 7.18 g (37.5 mmol), 3.60 g (37.5 mmol), 286 mg (1.30 mmol), 2.2 ml (25 mmol) | cis-2-(2-(4-Chlorophenyl)cyclopentyl)-4,4,5,5-tetramethyl-1,3,2-dioxa-borolane | 6.67 g | THF, N,N-Dimethylacetamide | 30°C | 24 hours | 87% |"
