Index,Summary
0,
volume86article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
volume86article22_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| bromoacetylene, (triisopropylsilyl)acetylene, dichlorobis(triphenylphosphine)palladium(II), copper(I) iodide, diisopropylamine | 7.60 g (33.8 mmol), 9.10 mL (7.40 g, 40.5 mmol), 0.478 g (0.68 mmol), 0.130 g (0.68 mmol), 10.0 mL (7.16 g, 70.8 mmol) | (5-(Benzyloxy)penta-1,3-diynyl)triisopropylsilane | 8.13-8.41 g | tetrahydrofuran | 24°C | 5 hours | 74-76% |"
volume86article22_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| TIPS-diyne, N-bromosuccinimide, silver(I) fluoride | 8.79 g (26.9 mmol), 5.75 g (32.3 mmol), 4.10 g (32.3 mmol) | ((5-Bromopenta-2,4-diynyloxy)methyl)benzene | 6.124 g | acetonitrile | 22-25°C | 2 hours | 91% |"
volume86article22_4,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| alkynyl bromide 3, (triisopropylsilyl)acetylene, dichlorobis(triphenylphosphine)palladium(II), copper(I) iodide, diisopropylamine | 5.90 g (23.7 mmol), 6.40 mL (5.20 g, 28.5 mmol), 0.500 g (0.71 mmol), 0.136 g (0.71 mmol), 7.00 mL (5.01 g, 49.5 mmol) | (7-(Benzyloxy)hepta-1,3,5-triynyl)triisopropylsilane | 3.19 g | tetrahydrofuran | 24°C | 5 hours | 38% |"
volume86article23_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Allyl chloroformate, toluene | 84.0 g (1.00 equiv), 400 mL | Allyl carbamate | 63.2 g | toluene | Below 45°C | 5.5 hours | 89.7% |"
volume86article23_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| benzenesulfinic acid sodium salt, allyl carbamate, methanol, water, benzaldehyde, formic acid | 25.6 g (1.43 equiv), 15.5 g (1.43 equiv), 100 mL, 200 mL, 11.1 g (1.00 equiv), 39.5 g (7.3 equiv) | (benzenesulfonyl-phenyl-methyl)-carbamic acid allyl ester | 26.7 g | methanol, water | room temperature | 4 days | 75% |"
volume86article23_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (+)-cinchonine, (benzenesulfonyl-phenyl-methyl)-carbamic acid allyl ester, methyl acetoacetate | 1.77 g (0.20 equiv), 9.97 g (1.00 equiv), 10.7 g (3.0 equiv) | 2-[(R)-allyloxycarbonylamino-phenyl-methyl)-3-oxo-butyric acid methyl ester | 8.69-9.00 g | dichloromethane | -15°C | 27 hours | 95-98% |"
volume86article23_4,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| benzyl isocyanate, tetrakis(triphenylphosphine)palladium(0), 1,3-dimethylbarbituric acid, 2-[(R)-allyloxycarbonylamino-phenyl-methyl)-3-oxo-butyric acid methyl ester | 4.74 g (1.46 equiv), 1.24 g (0.045 equiv), 2.09 g (0.53 equiv), 7.44 g (1.00 equiv) | 2-[(R)-(3-Benzyl-ureido)-phenyl-methyl]-3-oxo-butyric acid methyl ester | 6.07 g | tetrahydrofuran | 21-22°C | 5 hours | 70% |"
volume86article23_5,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-[(R)-(3-benzyl-ureido)-phenyl-methyl]-3-oxo-butyric acid methyl ester, anhydrous ethanol, anhydrous acetic acid | 6.62 g (85% purity), 15 mL, 45 mL | (S)-1-benzyl-6-methyl-2-oxo-4-phenyl-1,2,3,4-tetrahydro-pyrimidine-5-carboxylic methyl ester | 4.13 g | ethanol, acetic acid, dichloromethane | reflux (107°C) | 5 min | 77% |"
volume86article24_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| dry ethanol, triethylamine, 5-phenyl-1H-pyrazol-3-amine, 5,5-dimethyl-1,3-cyclohexanedione, p-Tolualdehyde | 10 mL, 981 μL (712 mg, 7.04 mmol), 700 mg (4.40 mmol), 617 mg (4.40 mmol), 519 μL (529 mg, 4.40 mmol) | 7,7-Dimethyl-3-phenyl-4-p-tolyl-6,7,8,9-tetrahydro-1H-pyrazolo [3,4-b]quinolin-5(4H)-one | 0.78-0.85 g | ethanol | 150°C | 30 min | 46-50% |"
volume86article24_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 5-phenyl-1H-pyrazol-3-amine, 5,5-dimethyl-1,3-cyclohexanedione, chlorotrimethylsilane, p-tolualdehyde | 1.39 g (8.74 mmol), 1.23 g (8.74 mmol), 222 μL (190 mg, 1.75 mmol), 515 μL (525 mg, 4.37 mmol) | 6,6-Dimethyl-2-phenyl-9-p-tolyl-5,6,7,9-tetrahydropyrazolo[5,1-b]quinazolin-8(4H)-one | 1.22-1.28 g | acetonitrile | 170°C | 30 min | 73-76% |"
volume86article25_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| L(-)-proline, 2,2,2-trichloro-1-ethoxyethanol | 11.55 g (100.3 mmol), 23.27 g (120.3 mmol) | (3R,7aS)-3-(Trichloromethyl)tetrahydropyrrolo[1,2-c]oxazol-1(3H)-one | 15.19-15.96 g | chloroform | reflux | N/A | 62-65% |"
volume86article25_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| N,N-diisopropylamine, tetrahydrofuran, n-butyllithium, (3R,7aS)-3-(trichloromethyl)tetrahydropyrrolo[1,2-c]oxazol-1(3H)-one, allyl bromide | 10.0 mL, 140 mL, 46.0 mL, 12.2 g, 7.8 mL | (3R,7aR)-7a-Allyl-3-(trichloromethyl)tetrahydropyrrolo[1,2-c]oxazol-1(3H)-one | 11.34-11.92 g | THF | -78°C, 0°C, -40°C | 30 min, 10 min, 30 min | 80-82% |"
volume86article25_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (3R,7aR)-7a-allyl-3-(trichloromethyl)tetrahydropyrrolo[1,2-c]oxazol-1(3H)-one, methanol, sodium metal, acetyl chloride | 8.20 g (29.0 mmol), 100 mL, 420 mg (18.3 mmol), 40 mL | (R)-Methyl 2-allylpyrrolidine-2-carboxylate hydrochloride | 4.16-4.44 g | methylene chloride | reflux | N/A | 71-74% |"
volume86article26_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| palladium bromide, 2-(di-tert-butylphosphino)biphenyl, 1,3,5,7-Tetramethyl-1,3,5,7-tetravinylcyclotetrasiloxane, tetrabutylammonium fluoride trihydrate, 3-Bromoquinoline | 398 mg, 901 mg, 6.36 mL, 60 mL, 4.03 mL | 3-Vinylquinoline | 4.23 g | tetrahydrofuran | 50°C | 2.5 hours | 91% |"
volume86article26_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| potassium trimethylsilanolate, palladium tris(dibenzylideneacetone), triphenylphosphine oxide, 4-bromobenzophenone, 1,3-divinyltetramethyldisiloxane | 13.5 g (105 mmol), 685 mg (0.75 mmol), 418 mg (1.5 mmol), 7.83 g (30.0 mmol), 7.63 mL (6.17 g, 33.1 mmol) | 4-vinylbenzophenone | 5.62 g | tetrahydrofuran | 70°C | 5 hours | 90% |"
volume86article27_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| racemic 1,2-epoxy-3-phenoxypropane, dimethoxyethane, [(salph)Cr(THF)2][Co(CO)4] | 5.00 g (33.3 mmol), 8.5 mL, 0.150 g (0.1667 mmol) | 4-phenoxymethyl-2-propiolactone | 5.53 g | DME | 20-26.5°C | 6 hours | 93% |"
volume86article28_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| dichloromethylene-dimethyliminium chloride, dimethylacetamide | 15.50 g (95.41 mmol), 4.15 g (47.71 mmol) | 1,3-Dichloro-1,3-bis(dimethylamino)propenium chloride | 10.68 g | dichloromethane | reflux | 3 hours | 97% |"
volume86article28_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1,3-dichloro-1,3-bis(dimethylamino)propenium chloride, dimethylamine | 10.4 g (45 mmol), ca. 23-26 mL (350-390 mmol) | 1,1,3,3-Tetrakis(dimethylamino)propenium tetrafluoroborate | 10.5 g | dichloromethane | -78°C, -20°C, room temperature | 1 hour at -78°C, 1 hour at -20°C | 77% |"
volume86article28_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1,1,3,3-tetrakis(dimethylamino)propenium tetrafluoroborate, sodium amide | 8.20 g (27.3 mol), 1.36 g (35 mmol) | Tetrakis(dimethylamino)allene | 4.98 g | ammonia | -78°C to room temperature | 1 hour | 85% |"
volume86article29_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| iodine, m-CPBA, t-Butylbenzene, TfOH | 2.30 g (9.05 mmol), 6.62 g (28.0 mmol), 5.70 mL (36.8 mmol), 4.00 mL (45.2 mmol) | bis(4-tert-butylphenyl)iodonium triflate | 7.68 g | dichloromethane | Room temperature, 0°C | 10 min, 20 min | 78% |"
volume86article30_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| tert-butylamine, triethylamine, toluene, triphosgene | 85.2 mL, 127 mL, 2000 mL, 36.3 g | Di-tert-butylurea | 49.7 g | toluene | 5°C, room temperature | 24 hours | 80% |"
volume86article30_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| di-tert-butylurea, tert-butyl-hypochlorite, potassium tert-butoxide | 30.0 g (174 mmol), 20.8 g (192 mmol), 25.4 g (226 mmol) | Di-tert-butyldiaziridinone | 22.6 g | Et2O | 5°C, room temperature | 5 hours | 76% |"
volume86article30_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (E)-1-phenyl-1,3-butadiene, tetrakis(triphenylphosphine)palladium, di-tert-butyl-diaziridinone | 2.60 g (20.0 mmol), 0.462 g (0.400 mmol), 3.75 g (22.0 mmol) | trans-1,3-di-tert-butyl-4-phenyl-5-vinyl-imidazolidin-2-one | 5.78 g | hexanes, Et2O | 65°C | 3 hours | 96% |"
volume86article31_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| In(OTf)3, acetonitrile, Ethyl 2-methyl-3-oxobutanoate, phenylacetylene | 64.0 mg, 4 mL, 14.48 g, 12.26 g | Ethyl 2-ethanoyl-2-methyl-3-phenylbut-3-enoate | 22.2-23.0 g | acetonitrile | 180°C | 3 hours | 90-93% |"
volume86article32_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| K2CO3, 2-butanone, bromine, potassium O-isopropylxanthate | 65 g (470 mmol), 500 mL (403 g, 5.58 mol), 17.7 mL (55.2 g, 0.345 mol), 60.4 g (0.346 mol) | O-Isopropyl S-3-Oxobutan-2-yl Dithiocarbonate | 48.9-50.1 g (0.237-0.243 mol) | CH2Cl2 | -75°C, 18°C, 60°C | 30 min, 4 h, 6 h | 68-70% |"
volume86article32_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| O-isopropyl S-3-oxobutan-2-yl dithiocarbonate | 53.0 g (0.257 mol) | 4,5-Dimethyl-1,3-dithiol-2-one | 31.6-32.5 g (0.216-0.222 mol) | ice-cooled 15 M aqueous H2SO4, Et2O | 0°C-10°C, room temperature | 1 hour, additional hour | 84-87% |"
volume86article33_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| iminodiacetic acid, formalin, formic acid | 100.5 g (755.2 mmol), 84.5 mL (92.1 g, 1.13 mol), 57.0 mL (69.5 g, 1.51 mol) | N-Methyliminodiacetic acid | 98.30 g (668.1 mmol) | water, ethanol | reflux (90°C), 1 hour | 88% |"
volume86article33_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 4-bromophenylboronic acid, methyliminodiacetic acid | 24.99 g (124.4 mmol), 18.31 g (124.4 mmol) | 4-bromophenylboronic MIDA ester | 36.30 g | toluene, dimethyl sulfoxide | reflux | 6 hours | 94% |"
volume86article33_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 4, p-tolylboronic acid, potassium phosphate | 25.00 g (80.15 mmol), 16.39 g (120.6 mmol), 51.06 g (240.5 mmol) | 4-(p-Tolyl)-phenylboronic acid MIDA ester | 17.30 g | tetrahydrofuran | reflux | 6 hours | 67% |"
volume86article33_4,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 5, sodium hydroxide | 10.11 g (31.27 mmol), 93.5 mL (93.5 mmol) | 4-(p-Tolyl)-phenylboronic acid | 6.24 g (29.4 mmol) | tetrahydrofuran, aqueous solution of 1 M sodium hydroxide, ammonium chloride, diethyl ether, acetonitrile | 23°C | 10 min, 5 min, N/A | 94% |"
volume86article34_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| benzenesulfinic acid sodium salt, tert-Butyl carbamate, 2-Thiophene-carboxaldehyde, formic acid | 13.13 g (80.0 mmol), 4.69 g (40.0 mmol), 5.50 mL (6.73 g, 60.0 mmol), 3.10 mL (3.68 g, 80.0 mmol) | tert-Butyl phenylsulfonyl(thiophen-2-yl)methylcarbamate | 8.21 g | H2O | Room temperature | 3 days | 58% |"
volume86article34_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| [RhCl(cod)]2, (R,R)-deguPHOS, tert-butyl phenylsulfonyl(thiophen-2-yl)methylcarbamate, 4-chlorophenylboronic acid, K2CO3, 4Å powdered molecular sieves, triethylamine | 247 mg (0.50 mmol), 583 mg (1.1 mmol), 7.07 g (20.0 mmol), 6.26 g (40.00 mmol), 16.58 g (120.0 mmol), 32 g, 4.20 mL (3.04 g, 30.00 mmol) | (S)-tert-Butyl (4-chlorophenyl)(thiophen-2-yl)methylcarbamate | 4.92 g | dioxane | 65°C | 16 hours | 76% |"
volume86article35_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| iPrMgCl·LiCl, 2,2,6,6-tetramethylpiperidine | 792 mL (1.2 m in THF), 141.3 g (1.00 mol) | tmpMgCl·LiCl | N/A | THF | N/A | 24-48 hours | N/A |"
volume86article35_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| n-BuLi, 2,2,6,6-tetramethylpiperidine, tmpMgCl·LiCl, Ethyl benzoate, Boc2O | 45.5 mL (100 mmol), 14.1 g (100 mmol), 105 mL (100 mmol), 13.5 g (90.0 mmol), 28.0 g (130 mmol) | tert-butyl ethyl phthalate | 15.1 g (60.3 mmol) | THF | -40°C, 0°C, 25°C | 30 minutes, 30 minutes, 30 minutes | 67% |"
volume87article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Benzaldehyde, pyrrolidine, tert-butyl hydroperoxide | 5.71 mL (6.0 g, 57 mmol), 5.66 mL (4.82 g, 68 mmol), 12.4 mL (62-74 mmol) | N-benzoyl pyrrolidine | 8.74 g (49.9 mmol) | acetonitrile | 70°C | 6 hours | 88% |"
volume87article2_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 6,7-dimethoxy-1,2,3,4-tetrahydroisoquinoline hydrochloride, tert-butanol, water, toluene, sodium hypochlorite | 5.16 g (21.8 mmol), 2.11 mL (21.8 mmol), 15 mL, 40 mL, 30.9 mL (25.1 mmol) | 2-Chloro-6,7-dimethoxy-1,2,3,4-tetrahydroisoquinoline | 4.70-4.83 g | tert-butanol, water, toluene, n-heptane | -5 to 0°C | 30 min, 15 min, 3 hours | 95-97% |"
volume87article3_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-thiophenecarboxaldehyde, K2CO3, tosylmethylisocyanide | 11.21 g (100.0 mmol), 24.19 g (175.0 mmol), 21.12 g (100.0 mol) | 5-(Thiophen-2-yl)oxazole | 12.70 g | methanol | reflux (66°C) | 4 hours | 84% |"
volume87article3_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 5-(thiophen-2-yl)oxazole, lithium bis(trimethylsilyl)amide, N-bromosuccinimide | 9.14 g (60.5 mmol), 63.5 mL, 10.76 g (60.45 mmol) | 4-Bromo-5-(thiophen-2-yl)oxazole | 11.01 g | DMF | -15 to -10°C, -78°C | 30 min, 30 min | 79% |"
volume87article4_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2.0 M phenylmagnesium chloride in THF, L-Valine methyl ester hydrochloride | 300 g (288 mL, 0.576 mol), 19.2 g (114 mmol) | (2S)-2-Amino-3-methyl-1,1-diphenyl-butan-1-ol | 18.1 g | THF | -2°C to room temperature | 2 hours | 62% |"
volume87article4_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| triisopropyl borate, ethylene glycol, (2S)-2-amino-3-methyl-1,1-diphenyl-butanol | 3.88 g (4.7 mL, 20.6 mmol), 1.26 g (20.3 mmol), 5.20 g (20.4 mmol) | (-)-(S)-1-(1,3,2-Dioxaborolan-2-yloxy)-3-methyl-1,1-diphenylbutan-2-amine | 6.56 g | toluene | 80°C | 20 min, 3 min, 30 min | 99% |"
volume87article5_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 3-acetyl pyridine, EtOH, NH2OH•Cl, Na2CO3 | 12.1 g (100 mmol), 100 mL, 11.85 g (170 mmol), 7.46 g (70 mmol) | (E)-1-Pyridin-3-yl-ethanone oxime | 11.3 g (83%) | EtOH, water | 55°C, 60°C, 70°C | 2.5 hours, 3 hours | 93% |"
volume87article5_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (E)-1-pyridin-3-yl-ethanone oxime, sodium hydride, benzyl bromide | 10.95 g, 4.59 g, 14.45 g | (E)-1-Pyridin-3-yl-ethanone O-benzyl-oxime | 18.02 g | DMF | -12 to -10°C | 40 min | 99% |"
volume87article5_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Spiroborate ester 33, anhydrous dioxane, Borane-tetrahydrofuran complex, (E)-1-pyridin-3-yl-ethanone O-benzyl-oxime | 5.80 g (18 mmol), 230 mL, 235 mL (235 mmol), 13.54 g (60 mmol) | (S)-1-Pyridin-3-yl-ethylamine | 8.03 g | dioxane | Room temperature, 0-5°C | 30 hours | 91% |"
volume87article5_4,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (S)-1-Pyridin-3-yl-ethylamine, hydrochloric acid | 7.49 g (50.9 mmol), 2.0 M (60 mL, 120 mmol) | (S)-1-Pyridin-3-yl-ethylamine bis-hydrochloride | 8.90 g | MeOH, ether | Ambient temperature | 2 hours | 89% |"
volume87article6_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| methyl 2-octynoate, phenylboronic acid, CuOAc | 5.00 mL (4.60 g, 29.5 mmol), 5.52 g (44.3 mmol, 1.5 equiv), 84.0 mg (0.606 mmol) | (E)-Methyl 3-phenyloct-2-enoate | 6.48 g | MeOH | -78°C, 28°C | 24 hours | 94% |"
volume87article7_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Paraformaldehyde, morpholine | 30 g (1.0 mol), 88 mL (1.0 mol) | (S)-3,3'-bis-morpholinomethyl-5,5',6,6',7,7',8,8'-octahydro-1,1'-bi-2-naphthol | 7.48 g | 1,4-dioxane, ethyl acetate, ethanol | 60°C | 18 hours | 90% |"
volume87article8_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| lithium acetylacetonate, 1-Methyl-2-pyrrolidinone, 3-iodoanisole, diethylzinc, (S)-3,3'-Bis-morpholinomethyl-5,5',6,6',7,7',8,8'-octahydro-1,1'-bi-2-naphthol, Cyclohexanecarboxaldehyde | 0.771 g (7.27 mmol), 48 mL, 7.62 mL (64.0 mmol), 3.65 mL (34.9 mmol), 1.43 g (2.91 mmol), 3.50 mL (29.1 mmol) | (R)-(+)-α-cyclohexyl-3-methoxybenzenemethanol | 5.91 g | 1-Methyl-2-pyrrolidinone, tetrahydrofuran | 0°C, room temperature | 12 hours, 1 hour, 16 hours | 92% |"
volume87article9_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2,4,6-trimethylaniline, glyoxal | 40.56 g (0.300 mol), 21.76 g (0.150 mol) | N,N'-Dimesitylethylenediimine | 40.09 g | isopropyl alcohol, deionized water | room temperature | 24 hours | 91% |"
volume87article9_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| N,N'-dimesitylethylenediimine, sodium borohydride, hydrochloric acid | 36.55 g (0.125 mol), 18.92 g (0.500 mol), 21 mL (0.25 mol) | N,N'-Dimesitylethylenediamine Dihydrochloride | 37.4 g | tetrahydrofuran | 0°C | 30 minutes | 81% |"
volume87article9_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| N,N'-dimesitylethylenediamine dihydrochloride, triethyl orthoformate | 4.62 g (0.0125 mol), 6.25 mL (0.0375 mol) | 1,3-Dimesitylimidazolinium Chloride | 13.5 g (79%) | diethyl ether, acetonitrile | 145°C | 5 min | 79% |"
volume87article10_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| α,α-diphenylglycine, absolute ethanol, 0.5 M KOH in ethanol, 3,5-Di-t-butyl-2-hydroxybenzaldehyde, Co(BF4)2•6H2O, 4-phenyl-1-butene, p-toluenesulfonyl chloride, t-butyl hydroperoxide, phenylsilane | 0.94 g, 40 mL, 10.0 mL, 1.00 g, 1.40 g, 6.69 g, 11.80 g, 2.8 mL, 6.23 g | 2-(3,5-di-tert-butyl-2-hydroxybenzylideneamino)-2,2-diphenylacetic acid potassium salt, (3-Chlorobutyl)benzene | N/A | absolute ethanol | 22°C | 16 hours, 10 minutes, 10 minutes, 10 minutes, 10 minutes, 10 minutes, 10 minutes, 10 minutes, 10 minutes | 84% |"
volume87article11_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-(trimethylsilyl)phenyl trifluoromethanesulfonate, ethyl diazoacetate | 9.84 g (32.0 mmol), 5.51 mL (48.3 mmol) | 1H-Indazole-3-carboxylic acid, ethyl ester | 4.98 g (26.2 mmol) | THF | -78°C to room temperature | 12 hours | 82% |"
volume87article12_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| DABCO, trimethylaluminum | 5.40 g (48.1 mmol), 47.0 mL (94.0 mmol) | [m-(1,4-Diazabicyclo[2.2.2]octane-kN1:kN4)]hexamethyldialuminum DABAL-Me3 | 9.97 g (38.9 mmol) | toluene | Room temperature | 30 min | 81% |"
volume87article12_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
