Index,Summary
volume62article10_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-(2'-bromo-4',5'-methylenedioxyphenyl)ethyl chloride, tert-butyllithium | 10.0 g (37.9 mmol), 33 mL (2.3 M solution) | 2-(2'-Lithio-4',5'-methylenedioxyphenyl)ethyl chloride | N/A | diethyl ether | below -60°C | 1 hour | N/A |
| 2-(2'-Lithio-4',5'-methylenedioxyphenyl)ethyl chloride | N/A | 4,5-Methylenedioxybenzocyclobutene | 5.1-5.2 g | N/A | room temperature | 18 hours | 91-93% |
| 2-(2'-Lithio-4',5'-methylenedioxyphenyl)ethyl chloride, benzonitrile | N/A | 1-Phenyl-3,4-dihydro-6,7-methylenedioxyisoquinoline | 8.2 g | N/A | -65 to -68°C, room temperature | overnight | 86% |"
volume62article11_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| benzalacetone, titanium tetrachloride, allyltrimethylsilane | 29.2 g (0.20 mol), 22 mL (0.20 mol), 30.2 g (0.26 mol) | 4-phenyl-6-hepten-2-one | 29.2-30.0 g | dichloromethane | -40°C | 30 min | 78-80% |"
volume62article12_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| dimethylformamide, cyclopentanone, chlorotrimethylsilane, triethylamine | 200 mL, 45 g (0.54 mol), 65.5 g (0.6 mol), 185 mL (1.33 mol) | 1-trimethylsiloxycyclopentene | 50.1-51.6 g (60-62%) | pentane | reflux | 17 hours | 60-62% |
| dry dichloromethane, 1-trimethylsiloxycyclopentene, 2-chloro-2-methylbutane, titanium tetrachloride | 120 mL, 15.6 g (0.10 mol), 11.7 g (0.11 mol), 11 mL (0.10 mol) | 2-tert-pentylcyclopentanone | 9.2-9.5 g (60-62%) | dichloromethane | -50°C | 2.5 hours | 60-62% |"
volume62article13_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 30% lithium metal dispersion, methyl chloride | 13.9 g (2.00 g-atom of lithium), 52.7 mL (52.5 g, 1.04 mol) | Low-halide methyllithium | 1.40-1.77 M | ethyl ether | -24°C, 25°C | 1.5 hours, overnight | 70-89% |"
volume62article14_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1-methylpyrrole, butyraldehyde | 60 mL (55 g, 0.676 mol), 65 mL (54 g, 0.936 mol) | 3-(1-Hydroxybutyl)-1-methylpyrrole | 27 g (0.179 mol) | N/A | N/A | 48 hours | 26% |
| 1 | N/A | 3-Butyroyl-1-methylpyrrole | 1.27-1.40 g (8.4-9.3 mmol) | pentane | reflux | 18 hours, 24 hours | 64-71% |"
volume62article15_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 3-methyl-2-cyclohexenone | 25.0 g (0.277 mol) | 6-methylbicyclo[4.2.0]octan-2-one | 27-28 g | dichloromethane | N/A | 8 hours | 86-90% |"
volume62article16_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| isobutyraldehyde, allyl alcohol, p-cymene, p-toluenesulfonic acid | 108 g (1.5 mol), 58 g (1.0 mol), 230 mL, 0.4 g (2 mmol) | 2,2-dimethyl-4-pentenal | 86.0-87.3 g | p-cymene | 32 hours | N/A | 77-78% |
| magnesium turnings, vinyl bromide | 17 g (0.7 g-atom), 70 g (0.65 mol) | 4,4-dimethyl-1,6-heptadien-3-ol | 63.4-63.8 g | tetrahydrofuran | room temperature | 12 hours | 82-83% |
| bis(copper trifluoromethanesulfonate)benzene complex, 4,4-dimethyl-1,6-heptadien-3-ol | 0.3-0.4 g (0.6-0.8 mmol), 5 mL (4.3 g, 0.031 mol) | 3,3-dimethyl-cis-bicyclo[3.2.0]heptan-2-ol | 19.0-19.9 g | ether | N/A | 15 hours | 88-92% |
| 3,3-dimethyl-cis-2-bicyclo[3.2.0]heptanol | 35.1 g (0.25 mol) | 3,3-dimethyl-cis-bicyclo[3.2.0]heptan-2-one | 28.7-32.2 g | acetone | 5-20°C | 2 hours | 83-93% |"
volume62article17_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1-chloro-2,4-dinitrobenzene, pyridine, dimethylamine, cyclopentadiene, sodium methoxide | 202.6 g (1.0 mol), 1.2 L, 100.0 g (2.22 mol), 70.0 g (1.06 mol), 400 mL | Azulene | 65-75 g | pyridine | 80-90°C, 0°C, room temperature, 35-40°C, 125°C | 4 hours, 12 hours, 4 days | 51-59% |"
volume62article18_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| acrolein, 1,3-propanediol | 112 g (2.00 mol), 152.2 g (2.00 mol) | 2-(2-Bromoethyl)-1,3-dioxane | 252 g | dichloromethane | 0-5°C, room temperature | 8 hours | 65% |
| methyl vinyl ketone, neopentanediol, triethyl orthoformate | 140 g (2.00 mol), 208 g (2.00 mol), 296 g (2.00 mol) | 2,5,5-Trimethyl-2-(2-bromoethyl)-1,3-dioxane | 256 g | dichloromethane | room temperature | 1-2 hours | 54% |"
volume62article19_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-aminoethanol, diethyl carbonate, sodium methoxide | 305 g (5.0 mol), 730 g (6.2 mol), 2.5 g (0.05 mol) | 2-oxazolidinone | 320-339 g | water | 125-130°C | 8 hours | 74-78% |
| 2-oxazolidinone, anhydrous sodium acetate, acetic anhydride | 326 g (3.75 mol), 94 g (1.15 mol), 1.6 L | 3-acetyl-2-oxazolidinone | 328-403 g | acetic anhydride | reflux | 3 hours | 68-83% |
| 3-acetyl-2-oxazolidinone, carbon tetrachloride, chlorine gas | 258 g (2.0 mol), 2 L, 155 g (2.18 mol) | 3-acetyl-4- and 5-chloro-2-oxazolidinones | N/A | carbon tetrachloride | reflux | N/A | N/A |
| 3-acetyl-4- and 5-chloro-2-oxazolidinones | N/A | 3-acetyl-2(3H)-oxazolone | 140-172 g | N/A | 120-150°C | N/A | 55-68% |
| 3-acetyl-2(3H)-oxazolone, 2,3-dimethylbutadiene | 63.5 g (0.5 mol), 27.5 g (0.33 mol) | 4-acetyl-7,8-dimethyl-2-oxa-4-azabicyclo[4.3.0]non-7-en-3-one | 36.4-40.3 g | benzene | 160°C | 12 hours | 35-39% |
| 4-acetyl-7,8-dimethyl-2-oxa-4-azabicyclo[4.3.0]non-7-en-3-one | 26.1 g (0.125 mol) | 6-amino-3,4-dimethyl-cis-3-cyclohexen-1-ol | 11.2 g | methanol, water | reflux | 36 hours | 64% |"
volume62article20_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| phosphorus sulfide, anisole | 111.0 g (0.25 mol), 270 g (2.5 mol) | 2,4-Bis(4-methoxyphenyl)-1,3,2,4-dithiadiphosphetane 2,4-disulfide | 160-165 g | anhydrous ether, anhydrous chloroform | reflux | 2 hours | 79-82% |
| N-methylpyrrolidone, 2, benzene | 19.8 g (19.3 mL, 0.20 mol), 40.4 g (0.10 mol), 35 mL | N-Methylthiopyrrolidone | 23.0 g | benzene | reflux | 2 hours | 100% |"
volume62article21_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| benz[a]anthracene-7,12-dione, red phosphorus, hydriodic acid | 10.3 g (0.04 mol), 5 g (0.16 mol), 60 mL | benz[a]anthracene | 7.7-7.9 g | glacial acetic acid | reflux | 24 hours | 84-87% |"
volume62article22_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 3-benzyl-5-(2-hydroxyethyl)-4-methyl-1,3-thiazolium chloride, butyraldehyde, triethylamine | 13.4 g (0.05 mol), 72.1 g (1.0 mol), 30.3 g (0.3 mol) | Butyroin | 51-54 g | ethanol | 80°C | 1.5 hours | 71-74% |"
volume62article23_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| potassium hydroxide, acetonitrile, cyclohexanone | 33.0 g (0.5 mol), 250 mL, 49 g (0.5 mol) | Cyclohexylideneacetonitrile | 29-36 g | water | reflux | 2 hours | 48-60% |
| isomeric nitriles, carbon tetrachloride, bromine | 20 g (0.165 mol), 20 mL, N/A | α,β-isomer | 11-15 g | carbon tetrachloride | N/A | N/A | 55-75% |
| potassium hydroxide, acetonitrile, benzaldehyde | 33 g (0.5 mol), 400 mL, 53 g (0.5 mol) | E- and Z-Cinnamonitrile | 20-29 g | water | reflux | 10 minutes | 31-45% |"
volume62article24_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| diphenyl phosphorochloridate, sodium azide | 56.8 g (0.21 mol), 16.3 g (0.25 mol) | diphenyl phosphorazidate | 49-52 g | acetone | 20-25°C | 21 hours | 84-89% |"
volume62article25_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| cyclododecanone, pyrrolidine, boron trifluoride etherate | 7.3 g (0.04 mol), 11.4 g (0.16 mol), 0.57 g (0.004 mol) | 1-(N-pyrrolidino)-1-cyclododecene | N/A | toluene | reflux | 20 hours | N/A |
| 1-(N-pyrrolidino)-1-cyclododecene, diphenyl phosphorazidate | N/A | N/A | 23.7 g | toluene | 25°C, reflux | 4 hours, 1 hour | N/A |
| N/A | N/A | N/A | 3.5-3.8 g | ethylene glycol, potassium hydroxide | reflux | 24 hours | 40-48% |"
volume62article26_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Potassium cyanide, chlorotrimethylsilane, p-anisaldehyde, zinc cyanide | 97.5 g (1.5 mol), 81.4 g (0.75 mol), 68 g (0.5 mol), 0.5 g (4.25 mmol) | O-trimethylsilyl-4-methoxymandelonitrile | 105-115 g | acetonitrile | Reflux | 30 hours | 90-98% |"
volume62article27_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| ethyl (triphenylphosphoranylidene)acetate, triethylamine, propionyl chloride | 34.8 g (0.10 mol), 10.1 g (0.10 mol), 9.25 g (0.10 mol) | ethyl 2,3-pentadienoate | 7.8-8.1 g | dichloromethane | 25°C | 0.5 hours | 62-64% |"
volume62article28_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| tungstic acid, glacial acetic acid, trimethylene sulfide, hydrogen peroxide | 1.1 g, 50 mL, 47.5 g, 189 mL | Thietane 1,1-dioxide | 60.3-63.7 g | water | 0-10°C | 2 hours | 88.7-93.7% |
| Thietane 1,1-dioxide, carbon tetrachloride, chlorine | 14.0 g, 300 mL, N/A | 3-Chlorothietane 1,1-dioxide | 5.4-8.1 g | N/A | N/A | 15 minutes | 30-44% |
| 3-Chlorothietane 1,1-dioxide, toluene, triethylamine | 8.0 g, 300 mL, 28.7 g | Thiete 1,1-dioxide | 4.5-4.8 g | dry toluene | 60°C | 4 hours | 75-81% |
| Thietane 1,1-dioxide, carbon tetrachloride, chlorine | 5.0 g, 350 mL, N/A | 3,3-Dichlorothietane 1,1-dioxide | 4.0-4.4 g | N/A | N/A | 1 hour | 49-53% |
| 3,3-Dichlorothietane 1,1-dioxide, toluene, triethylamine | 4.0 g, 150 mL, 2.54 g | 3-Chlorothiete 1,1-dioxide | 2.7-3.0 g | toluene | 60°C | 2 hours | 84-93% |"
volume63article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sucrose, baker's yeast, ethyl acetoacetate | 300 g, 200 g, 20.0 g (0.154 mol) | (S)-( + )-ethyl 3-hydroxybutanoate | 24-31 g | tap water | 30°C, room temperature | 24 hr, 50-60 hr | 59-76% |"
volume63article2_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| glycine, cis-1,2-bis(hydroxymethyl) cyclohexane, β-NAD, FMN | 3.75 g (0.05 mol), 2.00 g (13.87 mmol), 0.58 g (0.852 mmol), 7.8 g (16.2 mmol) | ( + )-(1R,6S)-8-oxabicyclo[4.3.0]nonan-7-one | 1.4-1.5 g | water | Room temperature | 4 days | 72-77% |"
volume63article3_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| chloro(1,5-cyclooctadiene)rhodium(I) dimer, (2S, 4S)-N-tert-butyloxycarbonyl-4-diphenylphosphino-2-diphenylphosphinomethylpyrrolidine, ketopantoyl lactone | 486.9-488.2 mg, 1.20 g, 25.6 g | D-(−)-pantoyl lactone | 19.97 g | benzene, hexanes | 40°C | 48 hours | 77% |"
volume63article4_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-methyl-1,3-cyclopentanedione, glacial acetic acid, methyl vinyl ketone | 112.1 g (1.0 mol), 3.0 mL, 140 mL (120.96 g, 1.72 mol) | 2-Methyl-2-(3-oxobutyl)-1,3-cyclopentanedione | 181.8 g (100%) | deionized water | 70°C | 1-2 hours | 100% |
| 2-Methyl-2-(3-oxobutyl)-1,3-cyclopentanedione, S-(−)-proline | 45.5 g (0.25 mol), 863 mg (7.5 mmol) | (3aS,7aS)-2,3,3a,4,7,7a-Hexahydro-3a-hydroxy-7a-methyl-1H-indene-1,5(6H)-dione | N/A | N,N-dimethylformamide | 15-16°C | 40-120 minutes | N/A |
| (3aS,7aS)-2,3,3a,4,7,7a-Hexahydro-3a-hydroxy-7a-methyl-1H-indene-1,5(6H)-dione | N/A | (7aS)-7a-Methyl-2,3,7,7a-tetrahydro-1H-indene-1,5(6H)-dione | 28.7-31.3 g (70-76%) | N,N-dimethylformamide | 95°C | 3.0 hours | 70-76% |
| p,α,α-tribromoacetophenone, sodium hydroxide | 89 g (0.25 mole), 50 g | p-Bromomandelic acid | 40-48 g | water | <10°C | 4-5 days | 69-83% |"
volume63article5_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-methyl-1,3-cyclohexanedione, acetic acid, hydroquinone, methyl vinyl ketone | 126.1 g (1 mol), 3 mL, 1.1 g, 142 g (167 mL, 2 mol) | 2-methyl-2-(3-oxobutyl)-1,3-cyclohexanedione | 210.8 g | water | 72-75°C | 1 hour | N/A |
| L-proline, crude trione 1, dimethyl sulfoxide | 5.75 g (0.05 mol), 210.8 g, 1 L | (S)-8a-Methyl-3,4,8,8a-tetrahydro-1,6(2H, 7H)-naphthalenedione | 101.2 g | anhydrous dimethyl sulfoxide | room temperature | 120 hours | 56.8% |"
volume63article6_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| dicyclopentadiene | 100 mL | cyclopentadiene | 25 mL | N/A | reflux | N/A | N/A |
| sodium, xylene, cyclopentadiene, tetrahydrofuran, methyl bromoacetate | 8.6 g, 75 mL, 25 mL, 25 mL, 45.9 g | methyl 2,4-cyclopentadiene-1-acetate | N/A | tetrahydrofuran | -78°C | overnight | N/A |
| (−)-α-pinene, 1 M borane in tetrahydrofuran, methyl 2,4-cyclopentadiene-1-acetate, 3 N aqueous sodium hydroxide, 30% hydrogen peroxide | 90.0 g, 300 mL, N/A, 90 mL, 90 mL | methyl (1R,5R)-5-hydroxy-2-cyclopentene-1-acetate | 12.8-14.7 g | N/A | -78°C, 0°C | 6 hours, 16 hours, 30 minutes | 27-31% |"
volume63article7_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 9-BBN, α-pinene, 1-octyn-3-one, propionaldehyde, NaOH, hydrogen peroxide | 0.4 mol, 61.3 g (71.5 mL, 0.45 mol), 35.3 g (0.285 mol), 22 mL (0.3 mol), 150 mL, 150 mL | (R)-( + )-1-octyn-3-ol | 31 g (0.245 mol) | THF, tetrahydrofuran | reflux, 0°C, room temperature, 40°C | 4 hours, 8 hours, 1 hour, 3 hours | 86% |"
volume63article8_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| titanium(IV) isopropoxide, diethyl (2R,3R)-tartrate, E-2-hexen-1-ol, tert-butyl hydroperoxide | 39.9 mL (38.1 g, 0.134 mol), 33.1 g (27.5 mL, 0.161 mol), 25.0 g (0.25 mol), 184.5 mL (0.50 mol) | (2S,3S)-3-propyloxiranemethanol | 17.69-19.44 g | methylene chloride | -70°C to 0°C | 2 hours | 63-69% |"
volume63article9_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sodium bisulfite, sodium cyanide, propanal | 312 g (3.0 mol), 147 g (3.0 mol), 174 g (3.0 mol) | 2-hydroxybutanenitrile | 154-192 g | water | 0°C | 2 hours | 60-75% |
| 2-hydroxybutanenitrile, ethyl vinyl ether | 174 g (2.05 mol), 221 g (3.07 mol) | 2-[(1'-ethoxy)-1-ethoxy]butanenitrile | 226-277 g | N/A | 50°C | 4 hours | 70-86% |
| 2-[(1'-ethoxy)-1-ethoxy]butanenitrile, diisopropylamine, butyllithium | 246 g (1.6 mol), 166 g (1.64 mol), 1095 mL (1.6 mol) | 2-hydroxy-2-methylpentan-3-one | 82-115 g | tetrahydrofuran | -10°C, 0°C | N/A | 45-63% |
| 2-hydroxy-2-methylpentan-3-one, N,O-bis(trimethylsilyl)acetamide | 84 g (0.72 mol), 74 g (0.36 mol) | 2-methyl-2-(trimethylsiloxy)pentan-3-one | 105-112 g | N/A | 100°C | 12 hours | 75-80% |"
volume63article10_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-methyl-2-(trimethylsiloxy)pentan-3-one, 2-methylpropanal, diisopropylamine, butyllithium | 37.7 g (0.20 mol), 14.4 g (0.20 mol), 31 mL (0.22 mol), 137 mL (0.20 mol) | 5-Hydroxy-2,4,6-trimethyl-2-(trimethylsiloxy)heptan-3-one | 35.2 g | tetrahydrofuran | -70°C | 30-40 min | 61% |
| 5-Hydroxy-2,4,6-trimethyl-2-(trimethylsiloxy)heptan-3-one, periodic acid | 12.0 g (41 mmol) | (2SR,3RS)-2,4-Dimethyl-3-hydroxypentanoic acid | 4.6-5.0 g | tetrahydrofuran | 0-5°C | 1.5 hours | 77-83% |"
volume63article11_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2,6-dimethylphenol, propanoyl chloride | 61.1 g (0.50 mol), 48 mL (50.9 g, 0.55 mol) | 2,6-dimethylphenyl propanoate | 85-86 g | dry ether | N/A | N/A | 96-97% |
| 2,6-dimethylphenyl propanoate, diisopropylamine, butyllithium, 2-methylpropanal | 85 g (0.48 mol), 69 mL (0.49 mol), 325 mL (0.49 mol), 35.3 g (0.49 mol) | (2SR,3SR)-2,4-dimethyl-3-hydroxypentanoate | 70 g | dry tetrahydrofuran | -70°C | N/A | 60% |
| (2SR,3SR)-2,4-dimethyl-3-hydroxypentanoic acid | N/A | (2SR,3SR)-2,4-dimethyl-3-hydroxypentanoic acid | 30-43 g | methanol | 40°C | 15 min | 41-60% |"
volume63article12_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| diisopropylamine, tetrahydrofuran, butyllithium, (−)-diethyl (S)-malate, 3-bromo-1-propene | 17 mL (120 mmol), 200 mL, 100 mmol, 9.51 g (50 mmol), 10.7 mL (124 mmol) | diethyl (2S, 3R)-(+)-3-allyl-2-hydroxysuccinate | 8.0 g | THF | -75°C to -5°C | overnight | 70% |"
volume63article13_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| L-glutamic acid, sodium nitrite, sulfuric acid | 294 g (2 mol), 168 g (2.4 mol), 1.2 L | (S)-(+)-γ-butyrolactone-γ-carboxylic acid | 58 g (70%) | water, acetone | Room temperature, 160°C | 15 hours, N/A | 70% |"
volume63article14_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| erythorbic acid, sodium carbonate, hydrogen peroxide | 35.2 g (0.20 mol), 42.4 g (0.40 mol), 44 mL (0.45 mmol) | 2,3-O-isopropylidene-D-erythronolactone | 23.6 g | deionized water | 6-42°C | 30 min + 18 hours | 74.7% |"
volume63article15_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| L-valine, lithium aluminum hydride | 100 g (0.85 mol), 47.9 g (1.26 mol) | L-valinol | 63.9-65.7 g | THF | Reflux, 16 hours | N/A | 73-75% |
| L-valine, tetrahydrofuran, boron trifluoride etherate, borane-methyl sulfide complex | 200 g (1.7 mol), 400 mL, 210 mL, 188 mL (1.88 mol) | L-valinol | 77.5 g | THF | Reflux, 18 hours | N/A | 44% |"
volume63article16_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| lithium aluminum hydride, ethyl L-(−)-lactate | 10.8 g (0.284 mol), 33 g (0.28 mol) | (S)-(+) -Propane-1,2-diol | 14.4-15.6 g | ethyl ether | reflux | 3 hours | 68-73% |
| (S)-(+) -Propane-1,2-diol | 7.6 g (0.1 mol) | (S)-(-)-2-Acetoxy-1-bromopropane | 14.1-15.4 g | hydrogen bromide-acetic acid | room temperature | 45 minutes | 78-85% |
| (S)-(-)-2-Acetoxy-1-bromopropane | 9.05 g (50 mmol) | (S)-(-)-Methyloxirane | 2.0-2.35 g | 1-pentanol | 130-145°C | N/A | 69-81% |"
volume63article17_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sodium, toluene, chlorotrimethylsilane, ethyl 3-chloropropanoate | 52.9 g (2.3 g-atom), 500 mL, 108.5 g (1 mol), 136.58 g (1 mol) | 1-Ethoxy-1-(trimethylsilyloxy) cyclopropane | 106 g (61%) | toluene, diethyl ether | reflux | 3 hours, 30 minutes | 61% |
| 1-ethoxy-1-(trimethylsilyloxy) cyclopropane, methanol | 100 g (0.56 mol), 250 mL | Cyclopropanone ethyl hemiacetal | 52 g (89%) | methanol | room temperature | 12 hours | 89% |"
volume63article18_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| hexafluoropropene, potassium fluoride, sulfur, dimethylformamide | 96 g (0.64 mol), 3 g, 23 g, 200 mL | 2,2,4,4-Tetrakis(trifluoromethyl)-1,3-dithietane | 93.0-99.4 g | N/A | 40-45°C | N/A | 80-85% |
| dimethylformamide, potassium iodate, 2,2,4,4-tetrakis(trifluoromethyl)-1,3-dithietane | 300 mL, 80 g (0.374 mol), 60 g (0.165 mol) | Hexafluoroacetone | 35.0-37.6 g | N/A | 149°C | 15 min | 64-69% |"
volume63article19_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| L-phenylalanine, sodium hydroxide, di-tert-butyl dicarbonate, potassium hydrogen sulfate | 165.2 g (1 mol), 44 g (1.1 mol), 223 g (1 mol), 224 g (1.65 mol) | N-tert-butoxycarbonyl-L-phenylalanine | 207-230 g | water, tert-butyl alcohol, pentane, saturated aqueous sodium bicarbonate solution, ethyl ether, hexane | Room temperature | Overnight | 78-87% |"
volume63article20_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| L-phenylalanine, triethylamine, 2-(tert-butoxycarbonyloxyimino)-2-phenylacetonitrile | 16.51 g (0.1 mol), 21 mL, 27.1 g (0.11 mol) | N-tert-Butoxycarbonyl-l-phenylalanine | 21.4-22.0 g | water, dioxane | N/A | 3 hours | 80-83% |"
volume63article21_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| benzyloxycarbonyl-L-alanine, 1-(4-chlorophenyl)-3-(4'-methyl-1'-piperazinyl)-2-propyn-1-one, L-cysteine methyl ester hydrochloride, N-methylmorpholine | 446.5 mg (0.002 mol), 525.5 mg (0.002 mol), 343.3 mg (0.002 mol), 202.3 mg (0.002 mol) | benzyloxycarbonyl-L-alanyl-L-cysteine methyl ester | 551 mg | dichloromethane | 0°C, room temperature | 1 hr (t1), 12 hr (t2) | 81% |
| benzyloxycarbonyl-L-aspartyl-(tert-butyl ester)-L-phenylalanine, 1-(4-chlorophenyl)-3-(4'-methyl-1'-piperazinyl)-2-propyn-1-one, L-valine methyl ester hydrochloride, N-methylmorpholine | 941.1 mg (0.002 mol), 525.5 mg (0.002 mol), 335.3 mg (0.002 mol), 202.3 mg (0.002 mol) | benzyloxycarbonyl-L-aspartyl-(tert-butyl ester)-L-phenylalanyl-L-valine methyl ester | 993 mg | dichloromethane | 0°C, room temperature | 1 hr (t1), 18 hr (t2) | 85% |"
