Index,Summary
0,
volume16article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
volume17article31_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| magnesium turnings, benzyl chloride, benzophenone | 24.3 g (1 gram atom), 126.5 g (115 cc, 1 mole), 182 g (1 mole) | Triphenylethylene | 140-150 g, 5-10 g | ether | Reflux, 2 hours | 3 hours, 2 hours | 54-59%, N/A |"
volume18article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| thiophene, acetyl chloride, stannic chloride | 16.8 g (0.2 mole), 15.6 g (14 cc, 0.2 mole), 52 g (23 cc, 0.2 mole) | 2-acetothienone | 20-21 g | benzene | 0°C | 1 hour | 79-83% |"
volume18article2_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| α,β-dibromosuccinic acid, potassium hydroxide, sulfuric acid | 100 g (0.36 mole), 122 g (2.2 moles), 8 cc | Acetylenedicarboxylic acid | 30-36 g | methyl alcohol, water | reflux | 1 hour and 15 minutes | 73-88% |"
volume18article3_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 20% hydrochloric acid, allyl isothiocyanate, potassium hydroxide | 2 l (12.1 moles), 500 g (5.05 moles), 400 g (7.1 moles) | Allylamine | 200-210 g | water | Reflux, 95-98°C, 70-78°C | 15 hours, N/A, 24 hours | 70-73% |"
volume18article4_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Sodium, diethyl malonate, dry urea | 11.5 g (0.5 gram atom), 80 g (0.5 mole), 30 g (0.5 mole) | Barbituric acid | 46-50 g | absolute alcohol | Reflux | 7 hours | 72-78% |"
volume18article5_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| ethyl chloroacetate, trimethylamine, hydrazine hydrate | 98 g (84.5 cc, 0.8 mole), 74 cc (49 g, 0.83 mole), 40 g (0.8 mole) | Betaine hydrazide hydrochloride | 112-120 g | absolute alcohol | 0°C, room temperature | 20 hours, 45 minutes | 83.5-89.5% |"
volume18article6_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| ethanolamine, hydrobromic acid | 1 kg (16.4 moles), 7 L (9.94 kg, 52 moles) | β-bromoethylamine hydrobromide | 2.8 kg | acetone | Reflux | 1 hour, 3 hours | 83% |"
volume18article7_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| potassium anthraquinone-α-sulfonate, hydrochloric acid, sodium chlorate | 20 g (0.061 mole), 85 cc (1 mole), 20 g (0.19 mole) | α-chloroanthraquinone | 14.6-14.7 g | water | Boiling, reflux | 3 hours, 1 hour | 97-98% |"
volume18article8_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| fumaric acid, bromine | 200 g (1.7 moles), 276 g (94.3 cc, 1.7 moles) | α,β-dibromosuccinic acid | 343-400 g | water | Boiling, 10°C | 1 hour | 72-84% |"
volume18article9_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Benzidine, concentrated hydrochloric acid, sodium nitrite, boric acid, hydrofluoric acid | 280 g (1.5 moles), 880 cc, 232 g (3.2 moles), 104 g (1.68 moles), 222 g (6.66 moles) | 4,4'-Difluorobiphenyl | 61-62 g | water, methyl alcohol, ether | -10°C, below -5°C, below 20-25°C, below 10°C | 1-2 hours, 2 hours, 20-30 minutes | 68-69% |"
volume18article10_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Sodium, absolute ethyl alcohol, ethyl oxalate, ethyl γ-phenylbutyrate | 6.1 g (0.27 mole), 12.6 g (0.27 mole), 57 g (0.39 mole), 50 g (0.26 mole) | 3,4-Dihydro-1,2-naphthalic anhydride | 34-41 g | ether, concentrated sulfuric acid | reflux, 20-25°C | 24 hours, 1.5 hours | 73-81% |"
volume18article11_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| potassium hydroxide, selenium, hydrochloric acid, aniline, sodium nitrite | 360 g (6.4 moles), 240 g (3 gram atoms), 375 cc (4.3 moles), 139.6 g (1.5 moles), 103.5 g (1.5 moles) | diphenyl selenide | 138-150 g | ice water, chloroform | 140-150°C, boiling | N/A | 79-86% |"
volume18article12_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| diphenyl selenide, nitric acid, hydrochloric acid | 125 g (0.53 mole), 250 cc (4 moles), 170 cc (2 moles) | Diphenylselenium Dichloride | 137-141 g | water, benzene | N/A | N/A | 85-87% |
| benzene, anhydrous aluminum chloride, diphenylselenium dichloride | 87 g (100 cc, 1.1 moles), 30 g (0.22 mole), 40 g (0.13 mole) | Triphenylselenonium Chloride | 30 g | chloroform, ether | room temperature | 3 hours | 67% |"
volume18article13_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| benzene, ethyl acetoacetate, sodium, benzoyl chloride | 3.4 L, 195 g (1.5 moles), 34.5 g (1.5 gram atoms), 263 g (218 cc, 1.9 moles) | Ethyl Benzoylacetoacetate | 223-263 g | benzene | Reflux | 24 hours | 63-75% |
| Ethyl Benzoylacetoacetate, ammonium chloride, ammonia | 58.5 g (0.25 mole), 32 g (0.6 mole), 10 cc (0.15 mole) | Ethyl Benzoylacetate | 37.0-37.5 g | water | 42°C | 10 minutes | 77-78% |"
volume18article14_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| α-phenylacetoacetonitrile, absolute alcohol, hydrogen chloride | 161 g (1 mole), 400 cc, N/A | ETHYL α-PHENYLACETOACETATE | 103-167 g | water, sulfuric acid, sodium carbonate, cracked ice, ether | -10°C, 40°C, steam bath | 5-8 hours, overnight, 1/2 hour, 15 seconds, 1/2 hour, 45 minutes | 50-81% |"
volume18article15_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| m-toluidine, ethyl bromide | 32.1 g (0.3 mole), 33 g (23 cc., 0.3 mole) | N-ethyl-m-toluidine | 51-53 g | water, sodium hydroxide solution, ether, concentrated hydrochloric acid, sodium nitrite, stannous chloride dihydrate, sodium hydroxide, sodium chloride, benzene | Room temperature, 12°C, below 60°C | 24 hours, 10 minutes, at least 1 hour | 63-66% |"
volume18article16_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| dried blood corpuscle paste, concentrated hydrochloric acid, sodium hydroxide, mercuric chloride | 1.4 kg, 4.5 l, N/A, 600 g | l-histidine monohydrochloride | 75-80 g | water, tap water, 95% alcohol | reflux, overnight | 85-90% |"
volume18article17_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Indene, dry hydrogen chloride, chromic anhydride, glacial acetic acid | 80 g (0.69 mole), 24-27 g, 100 g (1 mole), 100 cc | α-chlorohydrindene, α-hydrindone | 80-90 g, 46-55 g | N/A | 5-10°C, 35-40°C | 8-10 hours, 1.5 hours, 15 minutes | 50-60% |"
volume18article18_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| chloroacetic acid, sodium carbonate, sodium cyanide, sodium hydroxide, calcium chloride | 500 g (5.3 moles), 290 g (2.7 moles), 294 g (6 moles), 240 g (6 moles), 600 g | Malonic acid | 415-440 g | water, ether | 50°C, room temperature, 60-70°C | 1 hour, 3 hours, 45-60 minutes | 75-80% |"
volume18article19_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Phenylacetic acid, glacial acetic acid | 136 g (1 mole), 120 cc (120 g, 2 moles) | Methyl benzyl ketone | 74-87 g | Carbon dioxide, glacial acetic acid | 430-450°C | 12-15 hours | 55-65% |"
volume18article19_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| α-phenylacetoacetonitrile, concentrated sulfuric acid | 188-206 g (1.2-1.3 moles), 350 cc | Methyl benzyl ketone | 125-150 g | water, ether | -10°C, 0°C, boiling water bath | 2 hours | 77-86% |"
volume18article20_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| chloroacetic acid, sodium hydroxide, methylamine, barium chloride dihydrate, sulfuric acid | 189 g (2 moles), 160 g (4 moles), 31 g (1 mole), 257 g (1.05 moles), 5 N | Methyliminodiacetic acid | 92-105 g | water, methyl alcohol | Below 30°C, below 50°C, room temperature, boiling | 2 hours, 30 minutes, 1 hour, 3-4 hours | 63-71% |"
volume18article21_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 3,4-dihydro-1,2-naphthalic anhydride, sulfur | 20 g (0.1 mole), 3.2 g (0.1 gram atom) | 1,2-naphthalic anhydride | 15-18 g | benzene, ligroin | 230-235°C, 250°C | 30 minutes | 76-91% |"
volume18article22_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| p-nitrotoluene, glacial acetic acid, acetic anhydride, concentrated sulfuric acid, chromium trioxide | 50 g (0.36 mole), 570 cc (600 g), 565 cc (612 g, 6 moles), 85 cc (1.5 moles), 100 g (1 mole) | p-Nitrobenzaldiacetate | 44-49 g | water | 5°C | 10 minutes | 48-54% |
| p-Nitrobenzaldiacetate, water, alcohol, concentrated sulfuric acid | 45 g (0.18 mole), 100 cc, 100 cc, 10 cc | p-Nitrobenzaldehyde | 22-24 g | alcohol | reflux | 30 minutes | 82-89% |"
volume18article23_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| phenyl ether, sulfur, anhydrous aluminum chloride | 1886 g (11 moles), 256 g (8 gram atoms), 510 g (3.8 moles) | phenoxthin | 700 g | N/A | Steam bath | 4 hours | 87% |"
volume18article24_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Sodium, benzyl cyanide, ethyl acetate | 60 g (2.6 gram atoms), 234 g (2 moles), 264 g (3 moles) | α-phenylacetoacetonitrile | 210-232 g | alcohol, water, glacial acetic acid | Room temperature, 0°C | 2 hours, overnight, 2 hours | 66-73% |"
volume18article25_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| lithium, bromobenzene, pyridine | 3.5 g (0.5 gram atom), 40 g (0.25 mole), 40 g (0.5 mole) | 2-phenylpyridine | 15.5-19 g | dry ether, dry toluene | 110°C | 8 hours | 40-49% |"
volume18article26_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| oleum, yellow mercuric oxide, anthraquinone | 120 g, 1 g, 100 g (0.48 mole) | Potassium anthraquinone-α-sulfonate | 57-55 g | water | 147-152°C | 45-60 minutes | 77-86% |"
volume18article27_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| piperonal, phosphorus pentachloride | 108 g (0.72 mole), 454 g (2.18 moles) | protocatechualdehyde | 61 g | N/A | Cold water, water | N/A | 61% |"
volume18article28_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sodium 2-bromoethanesulfonate | 110 g (0.52 mole) | Taurine | 31-36 g | concentrated aqueous ammonia | N/A | 5-7 days | 48-55% |"
volume18article28_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| β-bromoethylamine hydrobromide, anhydrous u.s.p. sodium sulfite | 615 g (3 moles), 416 g (3.3 moles) | Taurine | 255-275 g | water, concentrated hydrochloric acid, ethyl alcohol | N/A | 36-48 hours, 15 minutes | 68-73% |"
volume18article29_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| potassium hydroxide pellets, methyl alcohol, p-tolualdehyde, formalin | 500 g (7.6 moles), 750 cc, 360 g (353 cc, 3 moles), 300 cc | p-tolyl carbinol | 331 g | methyl alcohol, water, benzene | 60-70°C | 3 hours | 90% |"
volume19article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| acetylglycine, anhydrous sodium acetate, benzaldehyde, acetic anhydride | 58.5 g (0.5 mole), 30 g (0.37 mole), 79 g (0.74 mole), 134 g (1.25 moles) | α-acetaminocinnamic acid | 41-46 g | acetone, water | Boiling, reflux | 4 hours | 80-90% |"
volume19article2_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| glycine, acetic anhydride | 75 g (1 mole), 215 g (2 moles) | acetylglycine | 75-85 g, 20-30 g | water | N/A | 15-20 minutes, overnight | 89-92% |"
volume19article3_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Aniline, o-chlorobenzoic acid, potassium carbonate, copper oxide | 155 g (1.66 moles), 41 g (0.26 mole), 41 g (0.3 mole), 1 g | N-Phenylanthranilic Acid | 46-52 g | N/A | Reflux | 2 hours | 82-93% |
| N-phenylanthranilic acid, concentrated sulfuric acid | 42.7 g (0.2 mole), 100 cc | Acridone | 35.5-37.5 g | concentrated sulfuric acid | Boiling water bath | 4 hours | 91-96% |"
volume19article4_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| thiourea, chloroacetone | 76 g (1 mole), 92.5 g (80 cc, 1 mole) | 2-amino-4-methylthiazole | 80-85.5 g | water | Reflux | 2 hours | 70-75% |"
volume19article5_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| o-phenylenediamine, formic acid | 54 g (0.5 mole), 32 cc (34.6 g) | Benzimidazole | 49-50.5 g | water | 100°C | 2 hours | 83-85% |"
volume19article6_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| hydroxylamine hydrochloride, potassium hydroxide, ethyl benzoate | 46.7 g (0.67 mole), 56.1 g (1 mole), 50 g (0.33 mole) | Potassium Benzohydroxamate | 33-35 g | methyl alcohol | 30-40°C | 48 hours | 57-60% |
| Potassium Benzohydroxamate | 35 g (0.2 mole) | Benzohydroxamic Acid | 25-26 g | 1.25 N acetic acid | Room temperature | N/A | 91-95% |"
volume19article7_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| ε-benzoylaminocaproic acid, red phosphorus, bromine | 150 g (0.64 mole), 26.4 g (0.85 gram atom), 408 g (131 cc, 2.55 moles) | ε-benzoylaminocaproic acid bromide | 130-180 g | water, 95% alcohol | Steam bath | N/A | 64-89% |"
volume19article8_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Sodium nitrite, sodium bisulfite, cyclohexanone, ethyl alcohol, sodium hydroxide | 182 g (2.5 moles), 143 g (1.35 moles), 196 g (2 moles), 500 cc, N/A | Cyclohexanone oxime | 133-147 g | water, ethyl alcohol | 75°C | 48 hours | 59-65% |"
volume19article8_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| cyclohexanone oxime, sulfuric acid, sodium hydroxide, benzoyl chloride | 100 g (0.88 mole), 20 cc, 55 g (1.37 moles), 94 g (0.67 mole) | ε-Benzoylaminocaproic acid | 135-150 g | water | 10°C | 1.5 hours | 65-72% |"
volume19article9_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Acetophenone, bromine | 50 g (0.42 mole), 67 g (21.5 cc, 0.42 mole) | Phenacyl bromide | 54-55 g | ether | Ice bath | N/A | 64-66% |"
volume19article10_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| n-butyl sulfite, sulfuryl chloride | 625 g (3.2 moles), 217 g (131 cc, 1.6 moles) | n-butyl sulfate | 250-280 g | N/A | 100-110°C, 130-135°C | 2 hours | 74-83% |"
volume19article11_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| n-butyl alcohol, thionyl chloride | 684 g (845 cc, 9.2 moles), 500 g (305 cc, 4.2 moles) | n-butyl sulfite | 585-674 g | N/A | 35-45°C, boiling point | 2 hours, 30 minutes | 72-83% |"
volume19article12_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Barium nitrate, copper nitrate trihydrate, ammonium dichromate, aqueous ammonia | 26 g (0.1 mole), 218 g (0.9 mole), 126 g (0.5 mole), 150 cc | Copper barium ammonium chromate | 130-140 g | water, acetic acid | 70°C, 350-450°C | N/A | N/A |"
volume19article13_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Benzene, concentrated sulfuric acid, cyclohexene | 468 g (530 cc, 6 moles), 92 g (50 cc), 164 g (203 cc, 2 moles) | Cyclohexylbenzene | 210-220 g | N/A | 5-10°C | 1.5 hours + additional hour | 65-68% |"
volume19article14_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| chloral hydrate, precipitated calcium carbonate, sodium cyanide | 250 g (1.5 moles), 152.5 g (1.52 moles), 10 g | dichloroacetic acid | 172-180 g | water | 75-85°C | 20 minutes | 88-92% |"
volume19article15_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| p-nitroaniline, fluoboric acid solution, sodium nitrite, water, copper powder | 34 g (0.25 mole), 110 cc, 17 g (0.25 mole), 34 cc, 200 g, 400 cc | p-dinitrobenzene | 28-34.5 g | fluoboric acid solution, water, benzene, glacial acetic acid | Ice bath, N/A, Boiling, Boiling | N/A, N/A, N/A, N/A | 67-82% |"
volume19article16_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| triphenylmethylsodium, ethyl isobutyrate, benzoyl chloride | 0.187 mole, 21.7 g (25 cc, 0.187 mole), 26 g (21.5 cc, 0.186 mole) | ethyl benzoyldimethylacetate | 20.5-22.5 g | dry ether | Room temperature, water bath | Several hours | 50-55% |"
volume19article17_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sebacic acid, diethyl sebacate, concentrated hydrochloric acid, ethyl alcohol | 202 g (1 mole), 150 g (0.58 mole), 30 g (25 cc.), 60 cc. (1 mole) | Ethyl hydrogen sebacate | 138-150 g | di-n-butyl ether | 120-130°C | 2 hours, 2 hours | 60-65% |"
volume19article18_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Ethyl adipate, copper chromite catalyst | 252 g (1.25 moles), 20 g | Hexamethylene glycol | 125-132 g | 95% alcohol, 40% sodium hydroxide solution | 255°C | Until hydrogen absorption is complete | 85-90% |"
volume19article19_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| anthranilic acid, iodine monochloride, hydrochloric acid | 110 g (0.8 mole), 131 g (0.8 mole), 80 cc | 5-Iodoanthranilic acid | 185-189 g | water | 20°C | 1 hour | 88-90% |"
volume19article20_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| concentrated hydrochloric acid, water, aniline, sodium nitrite, potassium iodide, sodium hydroxide, sulfuric acid, calcium chloride | 950 cc (1130 g, 11.7 moles), 950 cc, 200 g (196 cc, 2.15 moles), 156 g (2.26 moles), 358 g (2.16 moles), N/A, 5-10 cc, 10-15 g | iodobenzene | 327-335 g | water | N/A | overnight | 74-76% |"
volume19article21_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 5-iodoanthranilic acid, sodium nitrite, hydrochloric acid, ethyl alcohol | 132 g (0.5 mole), 35 g (0.5 mole), 250 cc, 750 cc | m-iodobenzoic acid | 107-116 g | water, ethyl alcohol | 20°C, 60-70°C, 5°C | 4-5 days, 30 minutes | 86-93% |"
volume19article22_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| ε-benzoylamino-α-bromocaproic acid, aqueous ammonia | 180 g (0.57 mole), 2 L | dl-ε-Benzoyllysine | 100-116 g | N/A | N/A | 2 days | 70-81% |
| benzoyllysine, hydrochloric acid, water | 100 g (0.4 mole), 600 cc, 400 cc | dl-Lysine Dihydrochloride | 67-75 g | N/A | reflux | 10 hours | 76-85% |
| lysine dihydrochloride, 95% alcohol, pyridine | 55 g (0.25 mole), 1 L, 25 g (0.32 mole) | dl-Lysine Monohydrochloride | 40-42 g | boiling 95% alcohol | boiling | overnight | 95-97% |"
volume19article23_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Nitric acid, sulfuric acid, methyl alcohol | 425 g (300 cc), 550 g (300 cc), 119 g (150 cc) | Methyl nitrate | 190-230 g | N/A | Below 10°C, 40°C | 2-3 minutes, 15 minutes | 66-80% |"
volume19article24_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| azlactone of α-benzoylaminocinnamic acid, red phosphorus, acetic anhydride, hydriodic acid | 25 g (0.1 mole), 20 g (0.64 gram atom), 135 g (125 cc), 195 g (125 cc, 0.76 mole) | dl-β-phenylalanine | 10.5-11 g | acetic anhydride | reflux | 3-4 hours | 63.6-67% |"
volume19article24_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| α-acetaminocinnamic acid | 20.5 g (0.1 mole) | dl-β-phenylalanine | 14-14.3 g | glacial acetic acid, hydrochloric acid, ammonia, acetic acid, alcohol | N/A | 10 hours | 85-86% |"
volume19article25_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| o-nitroaniline, sodium hydroxide, ethanol, zinc dust | 69 g (0.5 mole), 40 cc, 200 cc, 130 g (2 gram atoms) | o-phenylenediamine | 40-46 g | ethanol | Boiling, reflux | 1 hour | 74-85% |"
volume19article26_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| benzyl cyanide, methyl nitrate, sodium hydroxide, hydrochloric acid | 234 g (2 moles), 216 g (180 cc, 2.8 moles), 300 g, N/A | Sodium Phenyl-aci-nitroacetonitrile, phenylnitromethane | 215-275 g, 135-150 g | absolute ethyl alcohol, water | 4-8°C, boiling | 1 hour, 3 hours | 58-75%, 50-55% |"
volume19article27_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| α-acetaminocinnamic acid, hydrochloric acid | 10 g (0.05 mole), 200 cc | Phenylpyruvic acid | 7.2-7.7 g | water, ether | Boiling | 3 hours | 88-94% |"
volume19article28_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
