Index,Summary
volume3article11_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Sodium hydroxide, potassium hydroxide, sodium p-toluenesulfonate | 1 kg, 400 g, 150 g | p-Cresol | 200-230 g | water | 230-330°C | N/A | 63-72% |"
volume3article12_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Anthracene, bromine | 300 g (1.35-1.43 moles), 567 g (182 cc, 3.55 moles) | 9,10-dibromoanthracene | 270-425 g | carbon tetrachloride | Cold, steam bath | 1 hour | 83-88% |"
volume3article13_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Glacial acetic acid, red phosphorus, iodine, water, benzilic acid | 250 cc, 15 g, 5 g, 5 cc, 100 g (0.44 mole) | Diphenylacetic acid | 88-90 g | N/A | Boiling | At least 2.5 hours | 94-97% |"
volume3article14_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Glycerol α,γ-dichlorohydrin, sodium hydroxide | 1290 g (943 cc, 10 moles), 440 g (11 moles) | Epichlorohydrin | 705-747 g | ether | 25-30°C, 40-45°C | 4 hours | 76-81% |"
volume3article15_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Ammonium bromide, β-bromopropionic acid, ethylene cyanohydrin | N/A | Ethyl β-bromopropionate | 690-700 g | carbon tetrachloride, ethyl alcohol | Boiling | 2-2.5 hours | 85-87% |"
volume3article16_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Sodium cyanide, ethylene chlorohydrin | 612 g (12.5 moles), 1 kg (807 cc, 12.4 moles) | Ethylene cyanohydrin | 700-705 g | water | 45-50°C | 4.5-5 hours | 79-80% |"
volume3article17_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Sodium nitrite, sodium bisulfite, sulfur dioxide, acetone, sodium hydroxide | 630 g (8.7 moles), 495 g (4.7 moles), N/A, 495 g (625 cc, 8.5 moles), 720 g | Hydroxylamine hydrochloride, acetoxime | 296-470 g, 420-480 g | Ice, water | 0-2°C, 70°C | Overnight | 49-77%, 67-76% |"
volume3article18_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| ethyl alcohol, p-tolylmercuric chloride, sodium iodide | 700 cc, 100 g (0.3 mole), 160 g (1.1 moles) | DI-p-TOLYLMERCURY | 45-50 g | xylene | Boiling | 15 hours | 78-85% |"
volume3article19_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Technical formaldehyde, technical ammonium chloride | 4 kg (3711 cc, 47-53 moles), 2 kg (37 moles) | Methylamine hydrochloride | 600-750 g | water | 104°C | 4-6 hours | 45-51% |"
volume3article20_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Methyl benzoate, concentrated nitric acid, concentrated sulfuric acid | 204 g (1.5 moles), 125 cc (1.96 moles), 125 cc | Methyl m-nitrobenzoate | 220-230 g | concentrated sulfuric acid, concentrated nitric acid | 0-10°C | 1 hour | 81-85% |"
volume3article21_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sodium hydroxide, methyl m-nitrobenzoate | 80 g (2 moles), 181 g (1 mole) | m-nitrobenzoic acid | 150-160 g | water | Boiling | 5-10 minutes | 90-96% |"
volume3article22_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| p-nitrobenzoic acid, phosphorus pentachloride | 501 g (3 moles), 626 g (3 moles) | p-nitrobenzoyl chloride | 500-534 g | N/A | N/A | N/A | 90-96% |"
volume3article23_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Crystallized copper sulfate, sodium chloride, sodium bisulfite, m-nitroaniline, sodium nitrite | 1200 g (4.8 moles), 400 g (6.9 moles), 200 g (1.7-1.8 moles), 552 g (4 moles), 288 g (4 moles) | m-Chloronitrobenzene | 430-450 g | water, hydrochloric acid, sodium hydroxide solution | 60-70°C, below 1°C, 25-30°C, 50°C | 1.5 hours, 30 minutes, until nitrogen evolution ceases | 68-71% |"
volume3article24_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Chloroacetic acid, cracked ice, sodium hydroxide, sodium nitrite | 500 g (5.3 moles), 500 g, 360 cc, 365 g | Nitromethane | 115-125 g | water | 80-110°C | N/A | 35-38% |"
volume3article25_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| ""m-nitro-p-toluidine"", ethyl alcohol, concentrated sulfuric acid, sodium nitrite | 170 g (1.1 moles), 500 g, 250 g, 85 g (1.2 moles) | m-nitrotoluene | 95-110 g | ethyl alcohol, water, benzene | 10°C, reflux, 80°C | N/A | 62-72% |"
volume3article26_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Aniline hydrochloride, urea | 390 g (3 moles), 190 g (3.2 moles) | Phenylurea, sym.-diphenylurea | 212-225 g | water | Boiling | 1.5-2 hours | 52-55% |"
volume3article27_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| mercuric chloride, sodium p-toluenesulfinate | 150 g (0.55 mole), 116 g (0.54 mole) | p-tolylmercuric chloride | 90-100 g | water, xylene | Boiling | 2 hours | 51-57% |"
volume4article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| mandelic acid, acetyl chloride | 105 g (0.69 mole), 151 g (137 cc, 1.92 moles) | acetylmandelic acid | 130-133 g | N/A | N/A | N/A | 97-99% |
| acetylmandelic acid, thionyl chloride | N/A | acetylmandelyl chloride | 115-120 g | N/A | reflux | 4 hours | 79-82% |"
volume4article2_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| α-bromocaproic acid, concentrated aqueous ammonia | 150 g (0.77 mole), 760 g (844 cc.) | α-AMINO-n-CAPROIC ACID | 63-68 g | N/A | 50-55°C | 20-30 hours | 62-67% |"
volume4article3_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| powdered arsenious oxide, sodium hydroxide, chloroacetic acid | 100 g (0.51 mole), 160 g (4 moles), 48 g (0.51 mole) | Arsonoacetic Acid | 220 g | water | 20°C, 70-75°C, 40°C | 1 hour, N/A, N/A | 96% |
| barium arsonoacetate, sodium sulfate | N/A, 185 g (0.76 mole) | Sodium arsonoacetate | 100-110 g | water | N/A | 1 hour | 80-88% |
| sodium arsonoacetate, sodium hypophosphite, sulfuric acid | 12.5 g, 30 g, 150 cc | Arsenoacetic Acid | 5 g | 15% sulfuric acid | room temperature | 2-3 days, 2 days | 74% |"
volume4article4_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| n-caproic acid, bromine, phosphorus trichloride | 200 g (1.72 moles), 300 g (96 cc, 1.88 moles), 3 cc | α-Bromo-n-caproic acid | 280-298 g | N/A | 65-70°C | 5-6 hours | 83-89% |"
volume4article5_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Sodium, absolute alcohol, diethyl malonate, n-butyl bromide | 115 g (5 atoms), 2.5 l, 825 g (780 cc, 5.15 moles), 685 g (535 cc, 5.0 moles) | Ethyl n-butylmalonate | 860-970 g | alcohol | Reflux | 2 hours | 80-90% |"
volume4article6_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| phenol, mercuric acetate, sodium chloride | 50 g (0.53 mole), 100 g (0.31 mole), 20 g (0.34 mole) | o-chloromercuriphenol | 45 g | water | Boiling | 5 minutes, 12 hours | 44% |"
volume4article7_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| commercial creatine hydrate, concentrated hydrochloric acid, water | 900 g (6 moles), 550 cc, 150 cc | Creatinine | 545-555 g | water, aqueous ammonia, methyl alcohol | 24 hours | N/A | 80-81% |
| commercial creatine hydrate, fused zinc chloride | 400 g (2.7 moles), 400 g (2.9 moles) | Creatinine Zinc Chloride | 220-230 g | water, 25% aqueous acetic acid, methyl alcohol | N/A | 48 hours | 76-78% |
| commercial creatine hydrate, concentrated hydrochloric acid, water, technical picric acid | 300 g (2 moles), 190 cc, 50 cc, 500 g (2 moles) | Creatinine Picrate | 620-630 g | water, methyl alcohol | boiling | 1 hour | 89-90% |"
volume4article8_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Nitrobenzene | 1 kg (8.1 moles) | Phenylhydroxylamine | N/A | N/A | N/A | N/A | N/A |
| Phenylhydroxylamine | N/A | Cupferron | 85-90% of theoretical amount | ether | 0°C | N/A | 85-90% |"
volume4article9_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| toluene, acetylene, concentrated sulfuric acid, mercuric sulfate | 606 g (700 cc, 6.6 moles), 60 g (2.3 moles), 70 cc, 7 g | 1,1-DI-p-Tolylethane | 290-310 g | water, sodium carbonate solution | 10-15°C | 2 hours | 60-64% |"
volume4article10_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Arsenious oxide, nitric acid, ethyl malonate | N/A | Ethyl oxomalonate | 160-165 g | water, anhydrous calcium chloride | N/A | 2-3 hours | 74-76% |"
volume4article11_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| absolute ethyl alcohol, sodium, diethyl malonate, diethyl fumarate, glacial acetic acid | 1 kg (1266 cc), 92 g (4 atoms), 800 g (754 cc, 5 moles), 700 g (658 cc, 4.1 moles), 250 g (238 cc, 4.2 moles) | ethyl propane-1,1,2,3-tetracarboxylate | 1261-1273 g | carbon tetrachloride | boiling, one hour | N/A | 93-94% |"
volume4article12_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 95% sulfuric acid, ethyl alcohol, methyleneaminoacetonitrile | 51.5 g (28 cc, 0.5 mole), 125 cc, 34 g (0.5 mole) | Methylene diethyl ether, aminoacetonitrile hydrogen sulfate | 57-62 g | ethyl alcohol | 45-50°C | overnight | 75-81% |
| barium hydroxide octahydrate, water, aminoacetonitrile hydrogen sulfate, 50% sulfuric acid | 253 g (0.8 mole), 500 cc, 61.6 g (0.4 mole), N/A | Glycine | 20-26 g | water | boiling | 6-8 hours | 67-87% |"
volume4article12_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| aqueous ammonia, monochloroacetic acid | 8 l (120 moles), 189 g (2 moles) | glycine | 96-98 g | water, methyl alcohol, ether | Room temperature | 48 hours | 64-65% |"
volume4article13_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Acetic anhydride, quinone | 180 g (167 cc, 1.8 moles), 60 g (0.55 mole) | Hydroxyhydroquinone triacetate | 120-123 g | N/A | 40-50°C | N/A | 86-87% |"
volume4article14_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| o-chloromercuriphenol, iodine | 165 g (0.5 mole), 127 g (0.5 mole) | o-iodophenol | 70 g | chloroform | N/A | 1-2 hours | 63% |"
volume4article15_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Acetone | 100 g (126 cc, 1.7 moles) | Ketene | 25-29% of theoretical amount | N/A | N/A | N/A | N/A |
| Acetone, aniline | 85 cc (44 cc decomposed), 25 g (0.27 mole) | Acetanilide | 21 g | dry ether | N/A | 30 minutes | 25.8% |"
volume4article16_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| p-toluyl-o-benzoic acid, fuming sulfuric acid | 157 g (0.65 mole), 1400 g (725 cc) | β-methylanthraquinone | 118-130 g | water | Steam bath | 2 hours | 81-90% |"
volume4article17_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| ethyl acetoacetate, hydroxyhydroquinone triacetate, sulfuric acid | 60 g (0.45 mole), 114 g (0.45 mole), 450 cc | 4-methylesculetin | 80 g | sulfuric acid | 80°C | 30 minutes | 92% |"
volume4article18_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Formaldehyde, ammonium chloride, sodium cyanide, glacial acetic acid | 1620 g (1.5 l, 18.9 moles), 540 g (10 moles), 490 g (9.8 moles), 380 cc | Methyleneaminoacetonitrile | 410-475 g | water | 0°C | 6 hours | 61-71% |"
volume4article19_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Concentrated nitric acid, nicotine | 4 kg (2816 cc), 210 g (1.23 moles) | Nicotinic acid | 190-225 g | Water | 70°C, Boiling | 10-12 hours | 63-74% |"
volume4article20_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| paraformaldehyde, acetaldehyde, quicklime | 800 g (26.7 moles), 210 g (4.77 moles), 180 g (3.22 moles) | Pentaerythritol | 360-370 g | water | 50-55°C | 3 hours | 55-57% |"
volume4article21_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Ammonium chloride, nitrobenzene, zinc dust | 250 g (4.7 moles), 500 g (416 cc, 4.1 moles), 620 g (8.1 atoms) | β-phenylhydroxylamine | 275-300 g | water | 60-65°C | 15 minutes | 62-68% |"
volume4article22_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| magnesium turnings, benzyl chloride, diethyl sulfate | 48.6 g (2 atoms), 253 g (230 cc, 2 moles), 616 g (522 cc, 4 moles) | n-propylbenzene | 165-180 g | dry ether | Boiling, reflux | 15 minutes, 1 hour | 70-75% |"
volume4article23_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Potassium acid sulfate, tartaric acid | 600 g (4.4 moles), 400 g (2.7 moles) | Pyruvic acid | 117-128 g | N/A | 210-220°C | N/A | 50-55% |"
volume4article24_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Arsenic acid, phenol, barium hydroxide, sulfuric acid, sodium hydroxide | 720 g (3.8-4 moles), 300 g (3.2 moles), 700-800 g, N/A, N/A | Sodium p-hydroxyphenylarsonate | 252 g | water, alcohol | 140-160°C | 4 hours | 33% |"
volume4article25_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Cuprous chloride, sodium cyanide, o-toluidine, hydrochloric acid, sodium nitrite, sodium carbonate, benzene | N/A | o-Tolunitrile | 300-330 g | water | 0-5°C, 20-25°C, 50°C | N/A | 64-70% |
| Cuprous chloride, sodium cyanide, p-toluidine, hydrochloric acid, sodium nitrite, sodium carbonate, benzene | N/A | p-Tolunitrile | N/A | water | 0-5°C, 20-25°C, 50°C | N/A | N/A |"
volume4article26_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| phthalic anhydride, toluene, anhydrous aluminum chloride | 100 g (0.68 mole), 400 g (462 cc, 4.35 moles), 200 g (1.5 moles) | p-Toluyl-o-benzoic acid | 170 g | toluene | 90°C | 2.5 hours | 96% |"
volume4article27_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| ethyl propane-1,1,2,3-tetracarboxylate, concentrated hydrochloric acid, water | 912 g (815 cc, 2.75 moles), 950 cc, N/A | Tricarballylic acid | 474-479 g | water | Boiling | Until evolution of carbon dioxide ceases | 95-96% |"
volume4article28_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Benzene, carbon tetrachloride, anhydrous aluminum chloride, anhydrous ether | 292 g (332 cc), 116 g (73.2 cc), 100 g (0.75 mole), 110 g (153 cc) | Triphenylmethane | 125-154 g | Benzene | Room temperature | 24 hours | 68-84% |"
volume5article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| p-acetaminobenzenesulfonyl chloride, sodium sulfite, sodium hydroxide, sulfuric acid | 67.5 g (0.5 mole), 252 g (1 mole), 10-50 cc, 60% | p-acetaminobenzenesulfinic acid | 50-55 g | water | N/A | 2 hours | 43-47% |"
volume5article2_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| chlorosulfonic acid, acetanilide | 290 g (165 cc, 2.49 moles), 67.5 g (0.5 mole) | p-acetaminobenzenesulfonyl chloride | 90-95 g | water | 60°C | 2 hours | 77-81% |"
volume5article3_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| fuming sulfuric acid, citric acid | 3 kg (1555 cc), 700 g (3.64 moles) | Acetonedicarboxylic acid | 450-475 g | N/A | -5°C, 0°C, 30°C | 3-4 hours, 2 hours | 85-90% |"
volume5article4_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 50% nitric acid, ammonium vanadate, cyclohexanol | 2100 g (16.6 moles), 1 g, 500 g (5 moles) | Adipic acid | 425-440 g | N/A | 55-60°C | 1 hour | 58-60% |"
volume5article5_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| pinacolone, benzaldehyde, sodium hydroxide solution | 100 g (1 mole), 120 g (1.13 moles), 100 cc | benzalpinacolone | 165-175 g | 95% alcohol, water | N/A | 32 hours | 88-93% |"
volume5article6_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| bromobenzene, anhydrous aluminum chloride, acetic anhydride | 392 g (2.5 moles), 750 g (5.6 moles), 204 g (2 moles) | p-Bromoacetophenone | 340-395 g | carbon disulfide | Reflux | N/A | 69-79% |"
volume5article7_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| p-toluidine, sodium nitrite, copper sulfate, copper turnings, sodium bromide dihydrate, concentrated sulfuric acid, water | 107 g (1 mole), 70 g (1 mole), 63 g (0.25 mole), 20 g (0.31 atom), 154 g (1.1 moles), 30 g (16.3 cc, 0.28 mole), 1 L | p-bromotoluene | 120-126 g | water | Reflux, boiling | 3-4 hours, 2 hours | 70-73% |"
volume5article8_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| n-butyl alcohol, sulfuric acid, sodium dichromate | 240 g (296 cc, 3.24 moles), 240 cc (4.3 moles), 320 g (1.07 moles) | n-butyl n-butyrate | 96-110 g | water | 20-35°C | N/A | 41-47% |"
volume5article9_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| anhydrous zinc chloride, concentrated hydrochloric acid, n-butyl alcohol | 1363 g (10 moles), 864 cc (10 moles), 371 g (5 moles) | n-butyl chloride | 352-361 g | N/A | 150-165°C | 1 hour | 76-78% |"
volume5article10_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| mercuric chloride, sodium hydroxide, chlorine, cyclohexene | 25 g, 190 g, N/A, 123 g (1.5 moles) | 2-chlorocyclohexanol | 142-148 g | water | Below 5°C, 15-20°C | N/A | 70-73% |"
volume5article11_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| cyclohexanol, concentrated sulfuric acid | 400 g (4 moles), 12 cc | cyclohexene | 260-285 g | N/A | 130-140°C | 5-6 hours | 79-87% |"
volume5article12_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-chlorocyclohexanol, sodium hydroxide | 230 g (1.71 moles), 70 g (1.75 moles) | Cyclohexene oxide | 117-122 g | water | N/A | 1 hour | 70-73% |"
volume5article13_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Adipic acid, barium hydroxide | 200 g (1.34 moles), 10 g | Cyclopentanone | 86-92 g | N/A | 285-295°C | About 3.5 hours | 75-80% |"
volume5article14_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Human hair | 2 kg | l-Cystine | 100-106 g | 20% hydrochloric acid, 40% sodium hydroxide solution, crystallized sodium acetate, 3% hydrochloric acid | Steam bath, room temperature | 120-144 hours, 3 days, 5-6 hours | 5.0-5.3% |"
volume5article15_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sulfuric acid, diallylcyanamide, sodium hydroxide, potassium hydroxide | 123 g (67 cc, 1.2 moles), 98.5 g (0.81 mole), 192 g (4.8 moles), N/A | diallylamine | 62-68 g | water | reflux | 6 hours | 80-88% |"
volume5article16_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Lime-nitrogen, sodium hydroxide, allyl bromide | 200 g, 110 g (2.75 moles), 380 g (3.14 moles) | Diallylcyanamide | 90-97 g | water, alcohol, benzene | Reflux, room temperature | 2.5 hours | 52-56% |"
volume5article17_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1,2,3-tribromopropane, sodium hydroxide, water | 200 g (0.71 mole), 50 g (1.25 moles), 10 cc | 2,3-dibromopropene | 105-120 g | N/A | N/A | 20-30 minutes | 74-84% |"
volume5article18_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Citric acid, ethyl alcohol, hydrogen chloride | 700 g (3.64 moles), 700 g (882 cc.), 130-150 g | Ethyl acetonedicarboxylate | 284-315 g | water, benzene | 45°C | 12 hours | 39-43% |"
volume5article19_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Absolute alcohol, chloroform, sodium | 3 l, 490 g (327 cc, 4.1 moles), 207 g (9 atoms) | Ethyl orthoformate | 120-140 g | N/A | Room temperature | N/A | 27-31% |"
volume5article20_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Crystallized oxalic acid, ethyl alcohol, carbon tetrachloride | 1 kg (7.9 moles), 1.66 kg (2034 cc), 1.33 kg (887 cc) | Ethyl oxalate | 920-960 g | carbon tetrachloride | N/A | 27 hours | 80-83% |"
