Index,Summary
volume8article7_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| benzophenone, sodium hydroxide, zinc dust | 200 g, 200 g, 200 g | benzohydrol | 140-145 g | 95% alcohol | 70°C | 2-3 hours | 96-97% |"
volume8article8_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Anhydrous aluminum chloride, carbon tetrachloride, benzene | 455 g (3.4 moles), 1 l (10.2 moles), 550 cc (a total of 6.7 moles) | Benzophenone | 490-550 g | carbon tetrachloride, benzene | 10-15°C | 12 hours | 80-89% |"
volume8article9_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Sodium, methyl alcohol, benzoyl peroxide | 5.2 g (0.22 gram atom), 100 cc, 50 g (0.21 mole) | Perbenzoic acid | 22-23 g | chloroform | -5°C, 0°C | 4-5 minutes | 82.5-86% |"
volume8article10_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| benzalacetophenone | 20.8 g (0.1 mole) | benzylacetophenone | 17-20 g | ethyl acetate | N/A | 15-25 minutes | 81-95% |"
volume8article11_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Aniline, sodium bicarbonate, benzyl chloride | 372 g (4 moles), 105 g (1.25 moles), 127 g (115 cc, 1 mole) | Benzylaniline | 155-160 g | water | 90-95°C | 4 hours | 85-87% |"
volume8article12_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| p-bromoaniline, hydrochloric acid, sodium nitrite, sodium hydroxide | 43 g (0.25 mole), 50 cc, 18 g (0.26 mole), 58 cc | p-bromobiphenyl | 20-21 g | water, benzene | 5°C, room temperature | 1/2-3/4 hour | 34-35% |"
volume8article13_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Nitrobenzene, iron powder, bromine | 270 g (2.2 moles), 26 g, 562 g (180 cc, 3.5 moles) | m-Bromonitrobenzene | 270-340 g | water | 135-145°C | N/A | 60-75% |"
volume8article14_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| tert.-butyl alcohol, hydrochloric acid | 74 g (95 cc, 1 mole), 247 cc (3 moles) | tert.-butyl chloride | 72-82 g | water | N/A | N/A | 78-88% |"
volume8article15_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| potassium cyanide, water, trimethylene chlorobromide | 82 g (1.2 moles), 100 cc, 158 g (1 mole) | γ-Chlorobutyronitrile | 42-49 g | alcohol, chloroform, calcium chloride solution | reflux | 1.5 hours | 60-70% |"
volume8article16_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Acrolein, hydrogen chloride, fuming nitric acid | 100 g (119 cc, 1.78 moles), N/A, 64 g (43 cc, 0.9 mole) | β-chloropropionic acid | 116-125 g | N/A | -10 to -15°C, 30-35°C | 2 hours, 25 minutes | 60-65% |"
volume8article16_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Trimethylene chlorohydrin, concentrated nitric acid | 200 g (2.12 moles), 880 g (620 cc, 10 moles) | β-chloropropionic acid | 179-181 g | N/A | 25-30°C | Overnight, 1 hour | 78-79% |"
volume8article17_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| benzalacetophenone dibromide, methyl alcohol, sodium methoxide, hydrochloric acid | 184 g (0.5 mole), 165 cc, 23 g, N/A | dibenzoylmethane | 74-80 g | methyl alcohol | reflux | 1 hour | 74-80% |"
volume8article18_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sodium sulfide, sulfur, o-chloronitrobenzene | 360 g (1.5 moles), 48 g (1.5 atoms), 315 g (2 moles) | DI-o-NITROPHENYL DISULFIDE | 180-210 g | 95% alcohol | Steam bath | 2 hours | 58-66% |"
volume8article19_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| ethyl p-nitrobenzoate | 19.5 g (0.1 mole) | ethyl p-aminobenzoate | 15-16.5 g | 95% alcohol | N/A | 7 minutes | 91-100% |"
volume8article20_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| mandelic acid, sodium hydroxide, potassium permanganate, sulfuric acid, ethyl alcohol | 375 g (2.5 moles), 110 g (2.8 moles), 275 g (1.74 moles), 15 cc, N/A | p-Bromomandelic acid, ethyl benzoylformate | 40-48 g, 155-175 g | water, ether, benzene | -2 to -4°C, N/A, 105-110°C, 55°C | 4-5 days, 1.5 hours, N/A, 30 minutes | 69-83%, 35-40% |"
volume8article21_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Chloroacetic acid, sodium carbonate, sodium cyanide, hydrochloric acid | 500 g (5.3 moles), 290 g (2.7 moles), 294 g (5.8 moles), 694 g (600 cc, 5.8 moles) | Ethyl cyanoacetate | 474-492 g | water, alcohol | 95°C, boiling for 5 minutes, 60-70°C, reflux for 3 hours, heating for 2 hours | N/A | 77-80% |"
volume8article22_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| anthrone, fuming nitric acid | 20 g (0.1 mole), 10.5 g (7 cc, 0.16 mole) | nitroanthrone | 16.5 g | glacial acetic acid | 60°C | 1 hour | 67% |"
volume8article23_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| m-nitroaniline, water, concentrated sulfuric acid, sodium nitrite | 210 g (1.5 moles), 450 cc, 330 cc, 105 g (1.52 moles) | m-nitrophenol | 170-180 g | water | 0-5°C, boiling (160°C) | 5-10 minutes, 50 minutes | 81-86% |"
volume8article24_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Cinnamic acid | 148 g (1 mole) | Phenylethylene | 40-42 g | water | Below 130°C | 3.5-5 hours | 38-41% |"
volume8article25_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| α-cyano-β-phenylacrylic acid, absolute alcohol, anhydrous hydrogen chloride | 50 g (0.29 mole), 100 cc, 3-4 g | ethyl α-cyano-β-phenylacrylate | 46.5-53 g | absolute alcohol | Boiling | 4.5 hours | 80-91% |
| cyanophenylacrylic ester, 50% alcohol, sodium cyanide | 20 g (0.1 mole), 40 cc, 10 g | ethyl α,β-dicyano-β-phenylpropionate | N/A | water | N/A | N/A | N/A |
| ethyl α,β-dicyano-β-phenylpropionate, concentrated hydrochloric acid | N/A | phenylsuccinic acid | 17.6-18.4 g | concentrated hydrochloric acid | Boiling | 4 hours | 91-95% |"
volume8article26_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| chloroplatinic acid, sodium nitrate | 3.5 g, 35 g | platinum oxide | 1.57-1.65 g | water | 350-550°C | 20-30 minutes | 95-100% |"
volume8article27_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| arsanilic acid, sodium hydroxide, sodium bicarbonate, chloroacetamide | 130 g (0.6 mole), 600 cc (0.6 mole), 52 g (0.62 mole), 70 g (0.75 mole) | Sodium p-arsono-N-phenylglycinamide | 73-77 g | water | 90-100°C | 2 hours | 38-40% |"
volume8article28_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| perbenzoic acid, styrene | 42 g (0.30 mole), 30 g (0.29 mole) | Styrene oxide | 24-26 g | chloroform | 0°C | 24 hours | 69-75% |"
volume8article29_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Magnesium turnings or powder, tert.-butyl chloride | 61 g (2.5 atoms), 227 g (2.5 moles) | Trimethylacetic acid | 157-162 g (61-63% yield) | ether | 0-8°C | 2.5-3 hours | 61-63% (turnings), 69-70% (powder) |"
volume8article29_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Sodium hydroxide, bromine, pinacolone | 330 g (8.25 moles), 480 g (154 cc, 3 moles), 100 g (1 mole) | Trimethylacetic acid | 72-75 g | water | 0°C, room temperature | 1 hour, 3 hours | 71-74% |"
volume8article30_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Trimethylene glycol, hydrogen chloride | 25-30 cc, N/A | Trimethylene chlorohydrin | 835-1000 g | N/A | 150-170°C | N/A | 50-60% |"
volume8article31_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Diphenylamine, iodobenzene, anhydrous potassium carbonate, copper powder | 176 g (1.04 moles), 204 g (1 mole), 138 g (1 mole), 5 g | Triphenylamine | 200-210 g | nitrobenzene | Boiling | 24 hours | 82-85% |"
volume9article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| o-sulfobenzoic imide, concentrated hydrochloric acid | 376 g (2 moles), 188 g (158 cc) | Acid ammonium o-sulfobenzoate | 410-427 g | water | Boiling | 5-6 hours | 91-95% |"
volume9article2_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| acetaldehyde, ammonium chloride, sodium cyanide | 131 g (3 moles), 180 g (3.4 moles), 150 g (3.1 moles) | dl-alanine | 140-160 g | ether, water, concentrated hydrochloric acid, alcohol | Room temperature, 5°C | 4 hours | 52-60% |"
volume9article2_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| α-bromopropionic acid, concentrated aqueous ammonia | 100 g (0.65 mole), 3 l (44.5 moles, 2700 g) | dl-alanine | 38-42 g | water, methyl alcohol, ether | Room temperature | At least four days | 65-70% |"
volume9article3_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Sodium nitrite, salicylic acid, formaldehyde | 10 g (0.145 mole), 20 g (0.145 mole), 5 cc (0.065 mole) | Ammonium salt of aurin tricarboxylic acid | 19-22 g | concentrated sulfuric acid, water | 0°C | N/A | 83-96% |"
volume9article4_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Phenol, sodium hydroxide, dimethyl sulfate | 235 g (2.5 moles), 100 g (2.5 moles), 315 g (235 cc, 2.5 moles) | Anisole | 388-405 g | water, benzene | Reflux | 15 hours | 72-75% |"
volume9article5_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Pyridine, sodium, alcohol, water, hydrochloric acid, sodium hydroxide, benzoyl chloride | 130 g (131 cc, 1.64 moles), 450 g (19.6 atoms), 3 L, 1700-1800 cc, 200 cc, 186 g, 235 g | Benzoyl piperidine | 240-250 g | Alcohol, water | N/A | N/A | 77-81% |"
volume9article6_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| p-bromoacetophenone, bromine | 50 g (0.25 mole), 40 g (12.5 cc, 0.25 mole) | p-bromophenacyl bromide | 48-50 g | glacial acetic acid | Below 20°C | 30 minutes | 69-72% |"
volume9article7_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| o-toluidine, hydrobromic acid, sodium nitrite, copper powder | 162 g (1.5 moles), 880 cc (6 moles), 116 g (1.7 moles), 5 g | o-bromotoluene | 110-120 g | water | Below 10°C, steam bath | 1/2 hour | 43-47% |"
volume9article8_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| n-butyl alcohol, urea | 970 g (1200 cc, 13.1 moles), 180 g (3 moles) | n-butyl carbamate | 263-266 g | N/A | Reflux | 30 hours | 75-76% |"
volume9article9_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| n-butyl alcohol, p-toluenesulfonyl chloride, sodium hydroxide | 148 g (2 moles), 210 g (1.1 moles), 320 cc (1.6 moles) | n-butyl p-toluenesulfonate | 250-270 g | petroleum ether or benzene | <15°C | 4 hours | 50-54% |"
volume9article10_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| thionyl chloride, n-butyric acid | 56 g (33.4 cc, 0.47 mole), 35.2 g (0.4 mole) | n-butyryl chloride | 36 g | N/A | Water bath | 1 hour | 85% |"
volume9article11_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| o-chlorobenzaldehyde | 141 g (1 mole) | o-chlorobenzoyl chloride | 122-126 g | N/A | 140-160°C | 15 hours | 70-72% |"
volume9article12_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Ethyl cyanoacetate, concentrated aqueous ammonia | 400 g (3.5 moles), 300 cc (4.5 moles) | Cyanoacetamide | 205-225 g | N/A | N/A | 1 hour | 86-88% |"
volume9article13_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Sodium, xylene, ethyl acetate, benzaldehyde | 29 g (1.26 atoms), 400 cc, 460 cc (4.7 moles), 106 g (1 mole) | Ethyl cinnamate | 120-130 g | xylene | 0-5°C | 1.5-2 hours | 68-74% |"
volume9article14_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Cinnamic acid, sodium hydroxide | 200 g (1.35 moles), 35 g (0.88 mole) | Hydrocinnamic acid | 160-180 g | 7-8% sodium sulfate solution | N/A | N/A | 80-90% |"
volume9article15_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| iodine, benzene, nitric acid | 381 g (1.5 moles), 400 g (455 cc, 5.1 moles), 275 cc (6.15 moles) | iodobenzene | 523-531 g | N/A | 50°C | 15 minutes reflux | 86-87% |"
volume9article16_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Cane sugar, concentrated hydrochloric acid | 500 g (1.46 moles), 250 cc | Levulinic acid | 72-76 g | water | Steam bath | 24 hours | 21-22% |"
volume9article17_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Sodium dichromate, concentrated sulfuric acid, menthol | 120 g (0.4 mole), 100 g (54.3 cc, 0.97 mole), 90 g (0.58 mole) | l-Menthone | 74-76 g | water | 55°C | N/A | 83-85% |"
volume9article18_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 3 per cent sodium amalgam, bromobenzene | 900 g, 180 g (1.15 moles) | Diphenylmercury | 65-75 g | dry toluene or dry xylene, ethyl acetate | reflux | 12 hours | 32-37% |"
volume9article19_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Bromoform, sodium arsenite | 540 g (1.9 moles), 230 g (1.16 moles) | Methylene bromide | 290-300 g | water | Steam bath | 4 hours | 88-90% |"
volume9article20_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Methyl alcohol, formalin (containing formaldehyde), hydrogen chloride | 350 g (438 cc, 10.9 moles), 900 g, N/A | Monochloromethyl ether | 580-600 g | N/A | N/A | 2-3 hours | 86-89% |"
volume9article21_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| β-naphthol, benzaldehyde, ammonia, hydrochloric acid, potassium hydroxide | 144 g (1 mole), 212 g (2 moles), N/A, N/A, 750-800 cc | β-naphthol phenylaminomethane | 127-131 g | 95% alcohol, water, ether | N/A | 2 hours (condensation), N/A (hydrolysis), N/A (extraction) | 73-75% |"
volume9article22_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| o-nitroaniline-p-sulfonic acid, concentrated sulfuric acid, water, sodium hydroxide, sulfuric acid | 218 g (1 mole), 775 cc, 950 cc, 2.25 l, N/A | o-nitroaniline | 78 g | water | reflux | 3 hours | 56% |"
volume9article23_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Nitromethane, benzaldehyde, sodium hydroxide | 305 g (5 moles), 530 g (5 moles), 210 g (5.25 moles) | Nitrostyrene | 600-620 g | methyl alcohol | 10-15°C | 15 minutes | 80-83% |"
volume9article24_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Benzoyl piperidine, phosphorus tribromide, bromine | 80 g (0.42 mole), 115 g (0.43 mole), 65 g (20.8 cc, 0.405 mole) | Pentamethylene bromide | 63-70 g | N/A | Gradual heating | N/A | 65-72% |"
volume9article25_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| trimethylene bromide, phenol, sodium hydroxide | 1 kg (4.95 moles), 370 g (3.9 moles), 150 g (3.75 moles) | γ-Phenoxypropyl bromide | 495-600 g | water | Boiling, reflux | 5-6 hours | 84-85% |"
volume9article26_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| crude 2,4,6-trinitrobenzoic acid, concentrated hydrochloric acid, granulated tin | 225 g (0.87 mole), 2100 g (1800 cc, 19.6 moles), 830 g (7.0 atoms) | phloroglucinol dihydrate | 65-75 g | water | reflux | 20 hours | 46-53% |"
volume9article27_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| mucic acid, aqueous ammonia | 630 g (3 moles), 900 cc | Pyrrole | 75-80 g | glycerol | N/A | overnight | 37-40% |"
volume9article28_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| acid ammonium o-sulfobenzoate, thionyl chloride | 219 g (1 mole), 145 g (86.3 cc, 1.22 moles) | o-sulfobenzoic anhydride | 118-121 g | benzene | Steam bath, ice bath | 15 hours, 5 hours | 64-66% |"
volume9article29_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| β-naphthylamine, sodium, isoamyl alcohol, hydrochloric acid | 20 g (0.14 mole), 26 g (1.1 atoms), 250 cc, N/A | ac-Tetrahydro-β-naphthylamine | 53-59 g | water | Boiling | 3-4 hours | 51-57% |"
volume10article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| potassium hydroxide, methyl alcohol, ethyl formate, bromoacetone | 210 g, 1.5 l, 300 g, 410 g | Acetol | 120-130 g | methyl alcohol | Reflux, 95-97°C | 16 hours | 54-58% |"
volume10article2_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| benzyl chloride, magnesium, n-butyl p-toluenesulfonate | 126.5 g (1 mole), 24.3 g (1 gram atom), 456 g (2 moles) | n-amylbenzene | 74-88 g | ether | N/A | 2 hours | 50-59% |"
volume10article3_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| benzophenone, hydroxylamine hydrochloride, sodium hydroxide | 100 g (0.55 mole), 60 g (0.86 mole), 110 g (2.75 moles) | benzophenone oxime | 106-107 g | ethyl alcohol, water | Boiling | 5 minutes | 98-99% |"
volume10article4_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Acetone, bromine, glacial acetic acid | 500 cc, 354 cc (7.3 moles), 372 cc | Bromoacetone | 400-410 g (higher-boiling fraction), 470-480 g (40-42°/13 mm fraction) | water | 65°C | 1-2 hours | 43-44% (higher-boiling fraction), 50-51% (40-42°/13 mm fraction) |"
volume10article6_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| potassium permanganate, o-chlorotoluene | 600 g (3.8 moles), 200 g (1.6 moles) | o-chlorobenzoic acid | 163-167 g | water | Boiling | 3-4 hours | 76-78% |"
volume10article7_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Solution I: sodium nitrite, alcohol, water; Solution II: sulfuric acid, alcohol | 620 g (9 moles), 210 g (4.6 moles), N/A; 440 g, 210 g | Ethyl Nitrite | N/A | N/A | N/A | N/A | N/A |
| Commercial methyl ethyl ketone, hydrochloric acid | 620 g, 40 cc | Biacetyl Monoxime | 6.27 g | Et2O | 40°C | 15 min | 83% |
| Shaved ice, sodium nitrite, sodium bisulfite, water, glacial acetic acid, concentrated hydrochloric acid | 5 kg, 569 g, 1.1 kg, 750 cc, 150 cc, 550 cc | Sodium Hydroxylamine Monosulfonate | N/A | N/A | N/A | N/A | N/A |
| Crude biacetyl monoxime, sodium hydroxylamine monosulfonate solution | N/A | Dimethylglyoxime | 540-575 g | N/A | 70°C | Several hours | N/A |
| Sodium hydroxide, dimethylglyoxime | 75 g, 100 g | Sodium Dimethylglyoximate | 213-230 g | water, alcohol | N/A | N/A | 81-88% |"
volume10article8_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Benzophenone oxime | 49 g (0.25 mole) | Diphenylmethane imine hydrochloride | 16-18 g | Ligroin | N/A | N/A | 59-66% |"
volume10article9_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| xylene, anhydrous aluminum chloride, methyl chloride | 3180 g (3.7 l, 30 moles), 1 kg, N/A | Durene | 540-610 g | water | N/A | 100 hours | 25-35% |
| pentamethylbenzene | N/A | pentamethylbenzene | 250 g | 95% ethyl alcohol | 30°C | overnight | N/A |
| pentamethylbenzene | 378 g, 200 g | hexamethylbenzene | 98-121 g | xylene | 190-200°C | overnight | N/A |"
volume10article10_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| durene, concentrated sulfuric acid, fuming nitric acid | 13.4 g (0.1 mole), 75 cc, 16 g (10.7 cc) | Dinitrodurene | 82.5-84 g | chloroform | 10°C | N/A | 92-94% |
| Dinitrodurene, glacial acetic acid, stannous chloride, concentrated hydrochloric acid | 90 g, 1 L, 700 g, 800 cc | [C6(CH3)4(NH2·HCl)2]2·SnCl4 | 145 g | N/A | N/A | 15 minutes | 97% |
| [C6(CH3)4(NH2·HCl)2]2·SnCl4, ferric chloride crystals, water, concentrated hydrochloric acid | 100 g, 300 g, 150 cc, 20 cc | Duroquinone | 40 g | ethyl alcohol | 30°C | overnight | 90% |"
