Index,Summary
volume37article16_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| dihydropyran, nitric acid, sodium nitrite | 168.3 g (2 moles), 800 g (575 ml, 9.25 moles), 5.75 g | glutaric acid | 185-198 g (first crop), 18-23 g (additional) | nitric acid, water, ether, benzene | 25-30°C | 3 hours (addition), 1.5 hours (stirring) | 70-75% |"
volume37article17_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Urea, n-heptanoic acid | 60 g (1 mole), 69 g (0.5 mole) | n-heptamide | 44-48 g | N/A | 170-180°C | 4 hours | 68-74% |"
volume37article18_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| n-heptylamine, cracked ice, sodium cyanate | 24.1 g (0.21 mole), 35 g, 14.3 g (0.22 mole) | N-n-heptylurea | 28.5-29.5 g | water, ethyl acetate | 70-80°C | 2-4 hours | 86-88% |
"
volume37article18_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| N-n-heptylurea, malononitrile, triethyl orthoformate | 28.5 g (0.18 mole), 11.9 g (0.18 mole), 26.7 g (0.18 mole) | 3-n-heptylureidomethylenemalononitrile | 33.8-34.8 g | ethyl alcohol | reflux | 2 hours | 80-83% |"
volume37article18_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 3-n-heptylureidomethylenemalononitrile, sodium methoxide | 33.8 g (0.145 mole), 8.5 g (0.16 mole) | 3-n-heptyl-5-cyanocytosine | 29.7-31.1 g | methanol | Room temperature | 3 days | 88-92% |"
volume37article19_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sodium sulfite, bis-4-chlorobutyl ether, hydrochloric acid | 132.5 g (1.05 moles), 99.5 g (0.5 mole), 60 ml | 4-Hydroxy-1-butanesulfonic acid sultone | 99-109 g | water | reflux, boiling | N/A | 72-80% |"
volume37article20_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| isophorone, 30% aqueous hydrogen peroxide, 6N aqueous sodium hydroxide | 55.2 g (0.4 mole), 115 ml (1.2 moles), 33 ml (0.2 mole) | isophorone oxide | 43-44.5 g | methanol | 15-25°C | 3 hours | 70-72% |"
volume37article21_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| propionic anhydride, phenylhydrazine | 130 g (1.0 mole), 108 g (1.0 mole) | β-Propionylphenylhydrazine | 140-145 g | toluene | Room temperature | 72 hours | 85-88% |"
volume37article21_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| β-propionylphenylhydrazine, calcium hydride | 33 g (0.20 mole), 14 g (0.33 mole) | 3-Methyloxindole | 35-37 g | methanol, water | 190-215°C, 230°C | 30 minutes, 1 hour | 41-44% |"
volume37article22_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Nicotinamide, glacial acetic acid, hydrogen peroxide | 100 g (0.82 mole), 1 L, 160 ml (1.39 moles) | Nicotinamide-1-oxide | 82-93 g | glacial acetic acid | Steam bath | 3.5 hours | 73-82% |"
volume37article23_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| dicyclopentadiene | 200 g (1.5 moles) | norbornylene | 162-202 g | ethylene | 190-200°C | 7 hours | 57-71% |"
volume37article24_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Oleic acid | 70 g (0.25 mole) | Oleoyl chloride | 72-74 g | N/A | N/A | 35 minutes | 97-99% |"
volume37article25_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Methanol, sodium, urea, diethyl oxalate | 850 ml, 23 g (1 g atom), 30 g (0.5 mole), 70 g (0.48 mole) | Parabanic acid | 39-41.5 g | Methanol | 20-25°C | 1 hour | 71.5-76% |"
volume37article26_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-ethoxy-3,4-dihydro-2H-pyran, concentrated hydrochloric acid, water, methylamine hydrochloride, acetonedicarboxylic acid, disodium hydrogen phosphate dodecahydrate, sodium hydroxide | 64 g (0.5 mole), 22 ml, 165 ml, 50 g, 83 g, 88 g, 7.3 g | pseudopelletierine | 44-52 g | water, methylene chloride | Room temperature, steam bath | 24 hours, 1 hour | 58-68% |"
volume37article27_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Oleic acid, bromine, sodamide, ammonium chloride, hydrochloric acid | 100 g (0.35 mole), 53 g (0.33 mole), N/A, 60 g (1.12 moles), 50 ml | Stearolic acid | 51.5-61.5 g | dry ether, liquid ammonia, water | 0-5°C, 60-70°C | 6 hours | 52-62% |"
volume37article28_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| α-naphthol, lithium metal, absolute ethanol | 108 g (0.75 mole), 20.8 g (3.0 g atoms), 170 ml (3.0 moles) | ar-Tetrahydro-α-naphthol | 93-97 g | liquid ammonia, ethyl acetate | N/A | N/A | 84-88% |"
volume37article29_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Aluminum chloride, phosphorus trichloride, carbon tetrachloride | 133.3 g (1 mole), 137.4 g (1 mole), 184.6 g (1.2 moles) | Trichloromethylphosphonyl dichloride | 192-199 g | Methylene chloride | Boiling, -10°C to -20°C | 30 minutes, 25 minutes, 15 minutes | 81-84% |"
volume38article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Methanol, sodium, 1-phenylbiguanide hydrochloride, ethyl chloroacetate | 225 ml, 6.8 g (0.30 g atom), 64 g (0.30 mole), 36.8 g (0.30 mole) | 2-amino-4-anilino-6-(chloromethyl)-s-triazine | 31-33 g | N/A | Room temperature | 14 hours | 44-47% |"
volume38article2_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-aminopyridine, benzyl alcohol, potassium hydroxide | 94 g (1.0 mole), 150 g (1.4 moles), 9 g | 2-benzylaminopyridine | 180-183 g | N/A | Boiling, 250°C | 30 minutes | 98-99% |"
volume38article3_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Sodium, ethanol, benzyl chloride, trimethylamine | 69 g (3 g atoms), 1.2 kg, 379.5 g (3 moles), 195 g (3.3 moles) | Benzyltrimethylammonium ethoxide | 97 g (0.40 mole) | anhydrous ethanol | Room temperature, 50°C | 1 hour | 70-90% |"
volume38article4_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-heptene, N-bromosuccinimide, benzoyl peroxide | 40 g (0.41 mole), 48.1 g (0.27 mole), 0.2 g | 4-bromo-2-heptene | 28-31 g | carbon tetrachloride | reflux | 2 hours | 58-64% |"
volume38article5_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| p-nitrotoluene, bromine, iron powder | 68.5 g (0.5 mole), 30.5 ml (94.8 g, 0.59 mole), 1.0 g | 2-Bromo-4-nitrotoluene | 93-97 g | water, sodium hydroxide solution, glacial acetic acid | 75-80°C | 1.5 hours | 86-90% |"
volume38article5_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-bromo-4-nitrotoluene, potassium cyanide, 2-ethoxyethanol, water | N/A | 2-Bromo-3-methylbenzoic acid | 7.5-8.5 g | 2-ethoxyethanol, water, chloroform, 5% ammonium carbonate solution | Boiling | 16 hours | 7-8% |"
volume38article6_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| o-chloroaniline, acrylonitrile, cupric acetate monohydrate | 255 g (2.0 moles), 106 g (2.0 moles), 10.2 g (4.0% by weight of the amine) | 3-(o-chloroanilino) propionitrile | 182-192 g | N/A | Reflux | 3 hours | 50.5-53% |"
volume38article7_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| cyanoacetic acid, N-Bromosuccinimide | 63.8 g (0.75 mole), 267 g (1.5 moles) | dibromoacetonitrile | 112-129 g | water | Cold | 20 minutes | 75-87% |"
volume38article8_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Sodium methoxide, γ-butyrolactone, hydrochloric acid, sodium hydroxide | 50 g (2.17 g atoms), 344 g (4.0 moles), 800 ml, 480 g | Dicyclopropyl ketone | 114-121 g | methanol | Reflux | 20 minutes, 30 minutes | 52-55% |"
volume38article9_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| diethyl ethoxymethylenemalonate | 108 g (0.5 mole) | diethyl methylenemalonate | 78-81 g | absolute alcohol | 45°C | 12-20 hours | 91-94% |"
volume38article10_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-methyl-2,5-decanediol, phosphoric acid | 37.6 g (0.2 mole), 17 g | 5,5-dimethyl-2-n-pentyltetrahydrofuran | 32-33 g | N/A | 125°C | 40 minutes | 94-97% |"
volume38article11_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| trans-stilbene oxide, boron trifluoride etherate | 39.2 g (0.2 mole), 13.2 ml (0.1 mole) | Diphenylacetaldehyde | 29-32 g | benzene | N/A | 1 minute | 74-82% |"
volume38article12_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| p-chloroaniline, triethyl orthoformate, concentrated sulfuric acid | 63.8 g (0.50 mole), 111 g (0.75 mole), 2.0 g (0.02 mole) | N-Ethyl-p-chloroformanilide | 73-79 g | ethanol | 115-120°C, 175-180°C | 1 hour, 30 minutes | 80-86% |"
volume38article12_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| N-ethyl-p-chloroformanilide, hydrochloric acid, potassium hydroxide solution | 70 g (0.38 mole), 170 ml, 15% | N-Ethyl-p-chloroaniline | 52-55 g | water | reflux | 1 hour | 87-92% |"
volume38article13_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| pyrene | 25 g (0.125 mole) | 5-formyl-4-phenanthroic acid | 10-11.5 g | dimethylformamide, aqueous acetic acid, potassium hydroxide solution, potassium hypochlorite solution, sodium hydroxide solution, 6N hydrochloric acid, glacial acetic acid | N/A | overnight, 5 minutes, 4 hours, several hours | 32-38% |"
volume38article14_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| diethylene glycol, potassium hydroxide, 6-ketohendecanedioic acid, hydrazine hydrate | 170 ml, 30 g (0.46 mole), 35 g (0.152 mole), 22 ml (22.4 g, 0.38 mole) | hendecanedioic acid | 28.5-30.6 g | N/A | 205-210°C | 1 hour, 3 hours | 87-93% |"
volume38article15_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1,2,4-trihydroxybutane, p-toluenesulfonic acid monohydrate | 318 g (3 moles), 3 g | 3-hydroxytetrahydrofuran | 215-231 g | N/A | 180-220°C | 2-2.5 hours | 81-88% |"
volume38article16_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| δ-carbomethoxyvaleryl chloride, triethylamine | 89.3 g (0.5 mole), 50.6 g (0.5 mole) | 6-ketohendecanedioic acid | 35-37 g | benzene | 3-35°C | 30 minutes | 60-64% |"
volume38article17_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| methyl bromide, magnesium turnings, γ-nonanoic lactone | 200 g (2.1 moles), 48 g (2 g atoms), 78.0 g (0.5 mole) | 2-methyl-2,5-decanediol | 53.0 g | ether, benzene | reflux | 2 hours | 57% |"
volume38article18_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-methyldodecanoic acid | 30 g (0.14 mole) | trans-2-methyl-2-dodecenoic acid | 20-24.5 g | bromo ester: petroleum ether, quinoline; hydrolysis: ethanol, potassium hydroxide | bromo ester: reflux, 15 minutes; quinoline: 160-170°C, 3 hours; hydrolysis: reflux, 1.5 hours | bromo ester: 4-5 days; quinoline: N/A; hydrolysis: N/A | bromo ester: 70-85.5%; over-all yield: 68-83% |"
volume38article19_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-methyldodecanoic acid, phosphorus tribromide, bromine | 30.0 g (0.140 mole), 13.7 ml (0.144 mole), 14.6 ml (0.284 mole) | 2-methylenedodecanoic acid | 10.5-12 g | tert-butyl alcohol | 85-90°C | 18 hours | 35-40% |"
volume38article20_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Sodium, diethyl malonate, methyl crotonate | 14.1 g (0.61 g atom), 115 g (0.72 mole), 60 g (0.60 mole) | Triethyl 2-methyl-1,1,3-propanetricarboxylate | N/A | Ethanol | Reflux | 1 hour | N/A |"
volume38article20_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| N/A | N/A | β-Methylglutaric anhydride | 46-58 g | water, concentrated hydrochloric acid, acetic anhydride | reflux, 180-190°C | 8 hours, 1 hour | 60-76% |"
volume38article21_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| hendecanedioic acid, concentrated sulfuric acid, methanol | 23 g (0.106 mole), 8 ml, 80 ml | Dimethyl hendecanedioate | 14.6-15.7 g | methanol | reflux | 2 hours | 60-64% |"
volume38article22_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| potassium cyanide, isoquinoline, benzoyl chloride | 391 g (6.0 moles), 258 g (2.0 moles), 562 g (4.0 moles) | 1-Cyano-2-benzoyl-1,2-dihydroisoquinoline | 303-400 g | water | Below 25°C | 4 hours | 58-77% |"
volume38article22_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1-cyano-2-benzoyl-1,2-dihydroisoquinoline, phenyllithium, methyl iodide | 83.5 g (0.32 mole), 450 ml (0.35 mole), 56.2 g (0.40 mole) | 2-benzoyl-1-cyano-1-methyl-1,2-dihydroisoquinoline | 62-63 g | dioxane, ether | -10°C, room temperature | 2 hours, overnight | 71-72% |"
volume38article22_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-benzoyl-1-cyano-1-methyl-1,2-dihydroisoquinoline, potassium hydroxide | 62.2 g (0.227 mole), 37.6 g (0.57 mole) | 1-Methylisoquinoline | 24-26 g | ethanol, water | reflux | 1.5 hours | 74-80% |"
volume38article23_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| anhydrous sodium sulfite, sodium bicarbonate, p-toluenesulfonyl chloride, sodium bicarbonate, dimethyl sulfate | 600 g (4.76 moles), 420 g (5.0 moles), 484 g (2.54 moles), 400 g (4.76 moles), 490 g (370 ml, 3.88 moles) | methyl p-tolyl sulfone | 298-317 g | water, benzene | 70-80°C, reflux | 1 hour, 20 hours | 69-73% |"
volume38article24_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| pentaerythritol, benzaldehyde, hydrochloric acid | 180 g (1.32 moles), 147 g (1.38 moles), 6.6 ml | Monobenzalpentaerythritol | 215-227 g | water | Room temperature, 100°C | 3 hours | 73-77% |"
volume38article25_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| pentaerythritol, glacial acetic acid, hydrobromic acid | 200 g (1.47 moles), 1.5 L, 17 ml | Monobromopentaerythritol | 145-160 g | glacial acetic acid, ethanol, benzene, dry ether | Reflux, 140-150°C | 1.5 hours, 3 hours, 3 hours | 49-54% |"
volume38article26_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Potassium hydroxide, ethylene glycol, n-butyl Cellosolve, 1,3-dichloro-2-butene | 400 g, 500 ml, 100 ml, 125 g | Monovinylacetylene | 22.4-24.8 g | ethylene glycol | 165-170°C | 1 hour | 43-48% |"
volume38article27_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1-Bromoöctane, silver nitrite | 96.5 g (0.5 mole), 116 g (0.75 mole) | 1-nitroöctane | 59.6-63.6 g | dry ether | Ice bath, room temperature | 40-64 hours | 75-80% |"
volume38article28_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1,5-pentanediol diacetate | 658 g (645 ml, 3.5 moles) | 1,4-pentadiene | 150-170 g | N/A | 575°C | 3.5 hours | 63-71% |"
volume38article28_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| redistilled paraldehyde, absolute ethanol, dry hydrogen chloride | 200 g (201 ml), 200 g (254 ml, 4.34 moles), 200 g (5.48 moles) | α-Chloroethyl ethyl ether | 411-432 g | N/A | -5°C | 2 hours | 87-92% |"
volume38article28_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| α-chloroethyl ethyl ether, bromine | 425 g (3.92 moles), 625 g (200 ml, 3.92 moles) | α,β-Dibromoethyl ethyl ether | 599-663 g | N/A | Ice bath | 5-6 hours | 66-73% |"
volume38article28_4,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| magnesium turnings, allyl bromide | 195 g (8.0 g atoms), 400 g (287 ml, 3.31 moles) | allylmagnesium bromide | 2.62-2.95 moles | ether | ice bath | 17 hours | 79-89% |"
volume38article28_5,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Grignard solution (allylmagnesium bromide), α,β-dibromoethyl ethyl ether | 2.78 moles, 580 g (2.5 moles) | α-Allyl-β-bromoethyl ethyl ether | 370-396 g | anhydrous ether | Ice bath | Overnight | 77-82% |"
volume38article28_6,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| α-allyl-β-bromoethyl ethyl ether, zinc dust, anhydrous zinc chloride | 380 g (1.97 moles), 550 g (8.4 g atoms), 2 g | 1,4-Pentadiene | 97-102 g | n-butyl alcohol | Gradual heating | 5-6 hours | 72-76% |"
volume38article29_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| phthalide, potassium phthalimide | 100 g (0.75 mole), 150 g (0.81 mole) | α-phthalimido-o-toluic acid | 126-141 g | dimethylformamide | reflux | 5 hours | 60-67% |"
volume38article30_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| trans-stilbene, peracetic acid, acetic acid | 54 g (0.3 mole), 0.425 mole, N/A | trans-stilbene oxide | 41-44 g | methylene chloride | 20°C | 15 hours | 70-75% |"
volume38article31_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| thiophene, paraldehyde, hydrochloric acid | 336 g (318 ml, 4.0 moles), 176 g (177 ml, 1.33 moles), 300 ml | 2-vinylthiophene | 191.3-224.0 g | acetone | 10-13°C | 25 minutes | 50-55% |"
volume39article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| p-aminoacetanilide, trithiocarbodiglycolic acid | 30.0 g (0.20 mole), 45.2 g (0.20 mole) | N-(p-acetylamino-phenyl)rhodanine | 26-28 g | water, glacial acetic acid | Steam bath, reflux | 5 hours, 5 minutes | 49-53% |"
volume39article2_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Methyl borate, phenylmagnesium bromide | 336 ml (312 g, 3 moles), 1 L (544 g, 3 moles) | Benzeneboronic anhydride | 240-247 g | Ether | Below -60°C | 20 minutes | 77-79% |"
volume39article3_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| tetracyanoethylene, acetone, carbon disulfide, hydrogen sulfide, pyridine | 25.6 g (0.2 mole), 300 ml, 300 ml, N/A, 100 ml | 2,5-diamino-3,4-dicyanothiophene | 26-28 g | acetone, dimethylformamide | 0-5°C | 30 minutes | 79-85% |"
volume39article4_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| magnesium turnings, vinyl bromide, di-n-butyltin dichloride | 29.2 g (1.2 g atoms), 145 g (1.3 moles), 135 g (0.44 mole) | di-n-butyldivinyltin | 95-116 g | tetrahydrofuran (THF) | Reflux | 30 minutes, 20 hours | 74-91% |"
volume39article5_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Urea, tetracyanoethylene | 4.0 g (0.067 mole), 25.6 g (0.20 mole) | Dicyanoketene ethylene acetal | 21-23 g | ethylene glycol | 70-75°C | 15 minutes | 77-85% |"
volume39article6_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Oleic acid, formic acid, hydrogen peroxide | 141 g (0.5 mole), 425 ml, N/A | 9,10-dihydroxystearic acid | 55-60 g | formic acid | 25°C, 40°C | 3 hours | 50-55% |"
volume39article7_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| cyclohexanecarboxylic acid, thionyl chloride, dimethylamine | 128 g (1.0 mole), 179 g (1.5 moles), 135 g (3.0 moles) | N,N-Dimethylcyclohexanecarboxamide | 133-138 g | benzene | 150°C | 1 hour (for acid chloride), overnight (for reaction) | 86-89% |"
volume39article7_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| lithium aluminum hydride, N,N-dimethylcyclohexanecarboxamide, sodium hydroxide, hydrochloric acid | 32 g (0.85 mole), 133 g (0.86 mole), 200 g, 95 ml | N,N-Dimethylcyclohexylmethylamine | 106-107 g | ether | reflux, 15 hours | N/A | 88% |"
