Index,Summary
volume52article7_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1,3-dibenzoylpropane, sodium hydroxide, iodine | 35 g (0.14 mole), 11.2 g (0.280 mole), 35 g (0.14 mole) | trans-1,2-dibenzoylcyclopropane | 23-25 g | methanol | 40°C | 1.5 hours | 66-72% |"
volume52article8_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| diphenylacetic acid, thionyl chloride | 50.0 g (0.236 mole), 132 g (80.1 ml, 1.11 mole) | Diphenylacetyl chloride | 44.5-49 g | benzene, hexane | reflux | 7 hours | 82-94% |"
volume52article8_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| diphenylacetyl chloride, triethylamine | 23.0 g (0.0997 mole), 10.1 g (0.100 mole) | Diphenylketene | 10.2-10.8 g | diethyl ether | 0°C | overnight | 53-57% |"
volume52article9_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| carbon tetrachloride, acetic anhydride, 2-methylcyclohexanone, perchloric acid | 600 ml, 270 g (250 ml, 2.65 moles), 56 g (0.50 mole), 0.34 ml (0.002 mole) | 2-Methyl-1-cyclohexen-1-yl acetate | 66.6-70.9 g | pentane | Room temperature | 3 hours | 87-92% |"
volume52article9_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-methyl-1-cyclohexen-1-yl acetate, methyllithium, benzyl bromide | 29.3 g (0.190 mole), 0.40 mole, 68.4 g (0.400 mole) | 2-benzyl-2-methylcyclohexanone | 20.7-22.2 g | 1,2-dimethoxyethane | 0-10°C | 2-2.5 minutes | 54-58% |"
volume52article9_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2,2'-bipyridyl, methyllithium, diisopropylamine, 2-methylcyclohexanone, benzyl bromide | 45 mg, 0.20 mole, 29.2 ml, 0.208 mole, 21.3 g, 0.190 mole, 68.4 g, 0.400 mole | 2-Benzyl-6-methylcyclohexanone | 21.3-23.3 g | 1,2-dimethoxyethane | -50°C to 30°C | 6 minutes | 58-61% |"
volume52article10_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| tert-butyl alcohol, potassium metal, dehydroisoandrosterone, isoamyl nitrite | 750 ml, 12.2 g (0.312 g-atom), 45.0 g (0.156 mole), 36.5 g (42.0 ml, 0.312 mole) | 16-Oximinoandrost-5-en-3β-ol-17-one | 48.0-48.5 g | tert-butyl alcohol | Room temperature | Overnight | 79% |"
volume52article10_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 16-oximinoandrost-5-en-3β-ol-17-one, methanol, aqueous sodium hydroxide, concentrated aqueous ammonia, sodium hypochlorite | 18.0 g (0.0460 mole), 375 ml, 72 ml (0.36 mole), 28.3 ml (0.425 mole), 133 ml (0.40 mole) | 16-Diazoandrost-5-en-3β-ol-17-one | 8.0-9.3 g | water, dichloromethane | 20°C | 6 hours | 55-64% |"
volume52article10_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 16-diazoandrost-5-en-3β-ol-17-one | 7.50 g (0.0239 mole) | D-Norandrost-5-en-3β-ol-16α-carboxylic acid, D-norandrost-5-en-3β-ol-16β-carboxylic acid | 1.2 g, 3.0-3.1 g | 1,4-dioxane, ether, water | N/A | 48 hours | 17%, 39-41% |"
volume52article11_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (+)-α-pinene, borane-methyl sulfide complex | 27.2 g (31.7 ml, 0.200 mole), 10.0 ml (0.100 mole) | (−)-diisopinocampheylborane | N/A | tetrahydrofuran | 0-3°C | 3.5 hours | N/A |
| (−)-diisopinocampheylborane, (+)-α-pinene, methanol, 3 M aqueous sodium hydroxide, 30% aqueous hydrogen peroxide | N/A | (−)-isopinocampheol | 24.7 g | tetrahydrofuran | 35°C ± 3°C, 50-55°C | 3 days, 1 hour | 80% |"
volume52article11_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sodium borohydride, (-)-α-pinene, boron trifluoride etherate | 3.1 g (0.080 mole), 27.2 g (0.200 mole), 14 ml (0.11 mole) | diisopinocampheylborane | N/A | diglyme | 20-25°C | 1 hour | N/A |
| diisopinocampheylborane | N/A | isopinocampheol | 26.2 g (85%) | ether | room temperature | N/A | N/A |"
volume52article12_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| N,N-dimethylformamide, ethylenediamine, chromium(II) perchlorate, 1-bromonaphthalene | 60 ml, 6.01 g (0.100 mole), 0.03 mole, 1.66 g (0.00802 mole) | Naphthalene | 0.96-1.00 g | N,N-dimethylformamide | N/A | 70 minutes | 93-98% |"
volume52article13_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| catechol, sodium hydroxide, bis(2-chloroethyl) ether | 330 g (3.00 moles), 122 g (3.05 moles), 222 g (1.55 moles) | Dibenzo-18-crown-6 polyether | 221-260 g | n-butanol | Reflux | 16 hours | 39-48% |"
volume52article13_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| dibenzo-18-crown-6 polyether, n-butanol, 5% ruthenium-on-alumina catalyst | 125 g (0.347 mole), 500 ml, 12.5 g | Dicyclohexyl-18-crown-6 polyether | 75-89 g | hydrogen | 100°C | N/A | 58-69% |"
volume52article14_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2,6-lutidine, potassium amide, diethyl carbonate, ammonium chloride | 32.1 g (0.300 mole), 8.0 g (0.20 g.-atom), 11.8 g (0.100 mole), 10.7 g (0.200 mole) | Ethyl 6-methylpyridine-2-acetate | 10.7-13.4 g | liquid ammonia, diethyl ether | N/A | 30 minutes | 59-75% |"
volume52article15_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| potassium permanganate, tert-butylamine | 650 g (4.11 moles), 100 g (1.37 moles) | 2-Methyl-2-nitropropane | 110 g | water | 55°C | 3 hours | 78% |"
volume52article15_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Aluminum foil, mercury(II) chloride, 2-methyl-2-nitropropane | 30 g (1.1 g-atoms), 8.0 g (0.030 mole), 60 g (0.58 mole) | N-tert-Butylhydroxylamine | 33.7-38.7 g | ether, water | N/A | 30 minutes | 65-75% |"
volume52article15_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sodium hydroxide, bromine, N-tert-butylhydroxylamine | 36.0 g (0.900 mole), 57.5 g (18.5 ml, 0.360 mole), 26.7 g (0.300 mole) | 2-Methyl-2-nitrosopropane dimer | 19.6-22.2 g | water | -20°C to room temperature | 4 hours | 75-85% |"
volume52article16_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sodium nitrite, sodium hydrogen carbonate, sulfur dioxide | 15.0 g (0.217 mole), 16.8 g (0.200 mole), 25.6 g (0.400 mole) | disodium nitrosodisulfonate | 0.42-0.47 M | water | 12°C | 4 hours | 84-94% |"
volume52article16_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| disodium nitrosodisulfonate, 2,3,6-trimethylphenol | N/A, 10.0 g (0.0734 mole) | Trimethyl-p-benzoquinone | 8.5-8.7 g | heptane | Below 12°C | 4 hours | 77-79% |"
volume52article17_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sodium dihydrogen phosphate, dipotassium nitrosodisulfonate, 3,4-dimethylphenol | 15 g, 90 g (0.33 mole), 16 g (0.13 mole) | 4,5-dimethyl-o-benzoquinone | 8.7-8.9 g | distilled water | N/A | 20 minutes | 49-50% |"
volume52article18_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| triethylaluminum, hydrogen cyanide | 55 ml (46 g; 0.40 mole), 11.9 g (0.441 mole) | diethylaluminum cyanide | 26.7-35.6 g | benzene | N/A | overnight | 60-80% |"
volume52article19_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 6-methoxy-1-tetralone, diethylaluminum cyanide, methanol, hydrochloric acid | 6.15 g (0.0347 mole), 60 ml (0.07 mole), 250 ml, 150 ml | 1-cyano-6-methoxy-3,4-dihydronaphthalene | 5.41-5.51 g | toluene, ice water, methanol, concentrated hydrochloric acid | -20 to -25°C, -15°C, -70°C, below 40°C | 80 minutes, 1 hour | 83.8-85.5% |"
volume52article20_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| triethylaluminum, hydrogen cyanide, 3β-acetoxycholest-5-en-7-one, water | 3.3 g (3.9 ml, 0.028 mole), 4.8 ml of a 3.57 M solution (0.017 mole), 2.50 g (0.00565 mole), 0.0521 ml (0.00289 mole) | 3β-Acetoxy-5α-cyanocholestan-7-one | 2.27-2.41 g | anhydrous tetrahydrofuran | Ice bath, room temperature | 3 hours, 4 hours | 86-91% |"
volume52article21_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| copper(I) iodide, methyllithium, cholest-4-en-3-one, triethylamine, diethyl phosphorochloridate | 384 mg, 0.0040 mole, 576 mg, 4.0 ml, 2.00 g | Diethyl 5-methylcoprost-3-en-3-yl phosphate | 420-480 mg | diethyl ether | Ice bath, room temperature | 2 hours, 1 hour | N/A |"
volume52article21_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| diethyl 5-methylcoprost-3-en-3-yl phosphate, lithium, tert-butyl alcohol | N/A | 5-Methylcoprost-3-ene | 260-295 mg | tetrahydrofuran | -15°C to -20°C | 10 minutes (stirring), 15 minutes (reaction) | 45-51% |"
volume52article22_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| benzene, nickel carbonyl, methallyl bromide | 380 ml, 50.8 g (38.5 ml, 0.298 mole), 10.04 g (0.07437 mole) | π-methallylnickel bromide | >85% | N,N-dimethylformamide | 50°C, 70°C | 1.5 hours | >85% |
| π-methallylnickel bromide, bromobenzene | >85%, 9.95 g (0.0634 mole) | methallylbenzene | 5.58-6.02 g | N,N-dimethylformamide | 25°C, 60°C | 12 hours | 67-72% |"
volume52article23_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 5α-androstan-17β-ol-3-one, tosylhydrazide, sodium borohydride | 1.00 g (0.00345 mole), 0.90 g (0.0048 mole), 2.5 g (0.075 mole) | 5α-androstan-17β-ol | 0.70-0.73 g | methanol | reflux | 3 hours (gentle reflux), 8 hours (reflux) | 73-76% |"
volume52article24_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| dimethylamine hydrochloride, potassium hydroxide, cyclohexanone, sodium cyanoborohydride | 21.4 g (0.262 mole), 4 g, 19.6 g (0.200 mole), 4.75 g (0.0754 mole) | N,N-dimethylcyclohexylamine | 13.3-13.7 g | methanol | Room temperature | 15 minutes, 30 minutes, until pellets are dissolved | 52-54% |"
volume52article25_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| copper(II) sulfate pentahydrate, concentrated aqueous ammonia, water, hydroxylamine hydrochloride, phenylacetylene | 25.0 g (0.100 mole), 100 ml, 400 ml, 13.9 g (0.200 mole), 10.25 g (0.1005 mole) | Copper(I) phenylacetylide | 14.8-16.4 g | concentrated aqueous ammonia, ethanol, water, absolute ethanol, anhydrous diethyl ether | N/A | 5 minutes | 90-99% |"
volume52article25_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| copper(I) phenylacetylide, 3-hydroxy-2-iodopyridine | 2.47 g (0.0150 mole), 3.30 g (0.0149 mole) | 2-Phenylfuro[3,2-b]pyridine | 2.2-2.4 g | pyridine | 110-120°C | 9 hours | 75-82% |"
volume52article26_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2,3-dimethyl-2-butene, iodoform, sodium hydroxide, sodium methoxide | 8.4 g (0.10 mole), 39.4 g (0.100 mole), 50 ml, 1.0 g | 2,2,3,3-tetramethyliodocyclopropane | 14.0-15.0 g | dichloromethane | N/A | N/A | 63-67% |"
volume52article27_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2,5-dihydrothiophene 1,1-dioxide, ozone, sulfur dioxide | 30.0 g (0.254 mole), N/A, 35 ml | cis and trans-2,6-diethoxy-1,4-oxathiane 4,4-dioxide | 42-46 g | absolute ethanol, dichloromethane | Cold bath, room temperature | 8-16 hours | 74-81% |"
volume52article27_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| cis- and trans-2,6-diethoxy-1,4-oxathiane 4,4-dioxide, ammonium chloride | 15.0 g (0.0669 mole), 3.8 g (0.071 mole) | 4H-1,4-Thiazine 1,1-dioxide | 4.6-5.3 g, 1.5-2.0 g | glacial acetic acid, diethyl ether, 2-propanol | 125-130°C | 25-35 minutes, 10 minutes | 52-60%, 17-23% |"
volume53article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| dimethyl sulfide, 3-bromopropyne | 6.2 g (0.10 mole), 11.9 g (0.100 mole) | Dimethyl-2-propynylsulfonium bromide | 16.4 g | acetonitrile | N/A | 20 hours | 90% |"
volume53article1_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| acetylacetone, dimethyl-2-propynylsulfonium bromide | 8.7 g (0.087 mole), 15.75 g (0.0870 mole) | 3-Acetyl-2,4-dimethylfuran | 9.7 g | ethanol | reflux | N/A | 81% |"
volume53article2_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-methoxynaphthalene, aluminum chloride, acetyl chloride | 39.5 g (0.250 mole), 43 g (0.32 mole), 25 g (23 ml, 0.32 mole) | 2-acetyl-6-methoxynaphthalene | 22.5-24 g | nitrobenzene | 10.5-13°C | 2 hours, 12 hours | 45-48% |"
volume53article3_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Adamantane, sulfuric acid | 100 g (0.735 mole), 600 ml | Adamantanone | 52-53 g | sulfuric acid | 70-82°C | 4 hours | 47-48% |"
volume53article4_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 3-amino-1-propanol, ethyl acrylate, thionyl chloride, sodium hydrogen carbonate, sodium carbonate, pentaerythritol | 150 g (2.00 moles), 500 g (5.00 moles), 262 g (2.20 moles), 340 g, 200 g, 10.0 g | Ethyl 3-(1-azetidinyl)propionate | 34.0 g | chloroform | Reflux, below 40°C, room temperature | 2 hours, 30 minutes | 57-68% |"
volume53article4_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| potassium hydroxide pellets, ethyl 3-(1-azetidinyl)propionate | 38 g (0.68 mole), 50 g (0.32 mole) | Azetidine | 14.5-15.8 g | white mineral oil | 140-150°C, 150°C, 200°C | N/A | 80-87% |"
volume53article5_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| diethylamine, n-butyllithium, α-pinene oxide | 2.40 g (0.0329 mole), 25 ml (0.035 mole), 5.00 g (0.0329 mole) | trans-pinocarveol | 4.50-4.75 g | diethyl ether | reflux | 6 hours | 90-95% |"
volume53article6_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| nitromethane, aluminum chloride, malononitrile, tert-butyl chloride | 200 ml, 90.0 g (0.674 mole), 45.0 g (0.682 mole), 150 g (1.62 moles) | tert-Butylmalononitrile | 52-56.5 g | dichloromethane, water | 0-5°C | 10 hours | 63-68% |"
volume53article6_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| tert-butylmalononitrile, sodium borohydride, tetrahydrofuran, boron trifluoride diethyl etherate, hydrochloric acid, sodium hydroxide | 30.5 g (0.250 mole), 17.5 g (0.453 mole), 150 ml, 85.3 g (0.600 mole), 30 ml, 125 ml | 2-tert-Butyl-1,3-diaminopropane | 11.5-15.5 g | tetrahydrofuran | Reflux | 4 hours, 90 minutes, 30 minutes | 36-48% |"
volume53article7_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| L-proline, 1,1,3,3-tetramethylguanidine, tert-butyl phenyl carbonate | 115 g (1.00 mole), 115 g (1.00 mole), 214 g (1.10 moles) | tert-Butoxycarbonyl-L-proline | 179-193 g | dimethyl sulfoxide | 50-52°C | 3 hours | 83-90% |"
volume53article8_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| norbornadiene, cobalt bromide-triphenylphosphine catalyst, boron trifluoride diethyl etherate | 200 g (2.18 moles), 7.8 g, 2.1 ml | Binor-S | 165-170 g | toluene | 105-110°C, reflux | 12 hours | 82-85% |"
volume53article8_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Binor-S, glacial acetic acid, hydrochloric acid, platinum oxide catalyst | 135.0 g (0.734 mole), 670 ml, 5.7 ml, 1.0 g | Tetrahydro-Binor-S | 125-130 g | glacial acetic acid | 70°C | 3 hours | 90-94% |"
volume53article8_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Aluminum bromide, hydrogenated Binor-S | 28 g (0.11 mole), 100 g (0.532 mole) | Diamantane | 60-62 g | cyclohexane | Reflux | 2-3 hours | 60-62% |"
volume53article9_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| diazomethane, triethylamine, benzoyl chloride | 0.375 mole, 37.9 g (52.1 ml, 0.375 mole), 52.75 g (43.56 ml, 0.3754 mole) | diazoacetophenone | 46.6 g | diethyl ether | -10°C to -5°C, 0°C, room temperature | 1 hour, overnight | 85% |"
volume53article10_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| bis-(N-methyl-N-nitroso)terephthalamide, sodium hydroxide, diethylene glycol monoethyl ether, diethyl ether, sodium deuteroxide, deuterium oxide, tetrahydrofuran, anhydrous sodium carbonate | 15.8 g (0.063 mole), 75 ml, 55 ml, 375 ml, 0.01 mole, 10 ml, 1 ml, 10 g | dideuteriodiazomethane | 0.020-0.022 mole | diethyl ether | 0°C | 4 exchanges of 1 hour each | 51-56% |"
volume53article11_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| bromoacetaldehyde diethyl acetal, triethyl phosphite | 410 g (2.08 moles), 316 g (1.90 moles) | Diethyl 2,2-diethoxyethylphosphonate | 338 g | N/A | 110-120°C, 160°C | 30 minutes, 3 hours | 70% |"
volume53article11_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| diethyl 2,2-diethoxyethylphosphonate, hydrochloric acid, sodium chloride | 192 g (0.755 mole), 670 ml, 240 g | Diethyl formylmethylphosphonate | 104 g | dichloromethane | reflux | 10 minutes | 76% |"
volume53article11_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| diethyl formylmethylphosphonate, cyclohexylamine | 90.0 g (0.500 mole), 49.6 g (0.501 mole) | Diethyl 2-(cyclohexylamino)vinylphosphonate | 79 g | methanol | 0-5°C | 10 minutes | 60% |"
volume53article12_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| isobutyraldehyde, pyrrolidine | 61.5 g (0.853 mole), 60.6 g (0.852 mole) | 1-(2-Methylpropenyl)pyrrolidine | 99.1-100.7 g | N/A | Reflux | 3.5 hours | 94-95% |
"
volume53article12_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1-(2-Methylpropenyl)pyrrolidine, methyl vinyl ketone | 62.6 g (0.501 mole), 42.1 g (0.601 mole) | 4,4-Dimethyl-2-cyclohexen-1-one | 44.2-53.0 g | diethyl ether | Room temperature | 4 hours, 14 hours | 71-85% |"
volume53article13_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 3,5-dinitrobenzoyl chloride, lithium aluminum tri-tert-butoxyhydride | 115.0 g (0.4989 mole), 140.0 g (0.5512 mole) | 3,5-dinitrobenzaldehyde | 59-62 g | diglyme | -78°C | 30 minutes | 60-63% |"
volume53article14_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| N,N-dimethyl-p-toluidine, N,N,N',N'-tetramethylethylenediamine, n-butyllithium, benzophenone | 6.75 g (0.0500 mole), 8.8 g (0.076 mole), 0.076 mole, 13.8 g (0.0758 mole) | (2-dimethylamino-5-methylphenyl)diphenylcarbinol | 6.6-8.2 g | hexane, diethyl ether | Room temperature | 4 hours | 49-57% |"
volume53article15_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Ethyl acetoacetate, pyrrolidine | 130 g (1.00 mole), 71 g (1.0 mole) | Ethyl β-pyrrolidinocrotonate | 180 g (98%) | benzene | Reflux | 45 minutes | 98% |"
volume53article15_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Ethyl β-pyrrolidinocrotonate, 1-nitropropane, triethylamine, phosphorus oxychloride | 183 g (1.00 mole), 115 g (116 ml, 1.29 mole), 400 ml, 170 g (1.11 mole) | Ethyl 3-ethyl-5-methyl-4-isoxazolecarboxylate | 122-130 g | chloroform | Room temperature | 15 hours | 68-71% |"
volume53article16_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| tris(triphenylphosphine)rhodium chloride, benzene, carvone | 0.9 g (0.9 × 10−3 mole), 160 ml, 10 g (0.066 mole) | dihydrocarvone | 9.1-9.5 g | benzene | N/A | 3.5 hours | 90-94% |"
volume53article17_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| n-butyllithium, hexamethyldisilazane | 153 ml (0.250 mole), 42.2 g (0.263 mole) | Lithium bis(trimethylsilyl)amide | N/A | hexane | Ice bath, 40-50°C | 15 minutes | N/A |"
volume53article17_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| ethyl acetate | 22.1 g (0.250 mole) | Ethyl lithioacetate | N/A | acetone | Acetone-dry ice bath | 15 minutes | N/A |"
